,Date,TEAM,homeStatus,Opponent,oppHasLink,winner,pointsFor,pointsAllowed,FG,FGA,FG_pc,3P,3PA,3P_pc,FT,FTA,FT_pc,ORB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG_pc_opp,3P_opp,3PA_opp,3P_pc_opp,FT_opp,FTA_opp,FT_pc_opp,ORB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp,tourneyGame
10,b'2010-12-18',air-force,b'',b'Arkansas-Pine Bluff',1,b'W',b'63',b'52',b'23',b'48',b'.479',b'3',b'12',b'.250',b'14',b'23',b'.609',b'7',b'32',b'15',b'5',b'4',b'8',b'9',b'17',b'48',b'.354',b'14',b'29',b'.483',b'4',b'8',b'.500',b'6',b'28',b'13',b'5',b'2',b'14',b'20',False
11,b'2010-12-22',air-force,b'@',b'Northern Arizona',1,b'L',b'63',b'74',b'22',b'52',b'.423',b'3',b'15',b'.200',b'16',b'24',b'.667',b'9',b'23',b'12',b'7',b'1',b'6',b'21',b'24',b'44',b'.545',b'4',b'13',b'.308',b'22',b'29',b'.759',b'8',b'33',b'16',b'4',b'2',b'11',b'22',False
12,b'2010-12-28',air-force,b'N',b'Sam Houston State',1,b'W',b'76',b'65',b'25',b'45',b'.556',b'6',b'16',b'.375',b'20',b'23',b'.870',b'5',b'26',b'17',b'5',b'0',b'13',b'21',b'21',b'51',b'.412',b'6',b'25',b'.240',b'17',b'21',b'.810',b'11',b'29',b'13',b'5',b'1',b'14',b'24',False
13,b'2010-12-29',air-force,b'@',b'UTEP',1,b'L',b'54',b'71',b'19',b'53',b'.358',b'6',b'18',b'.333',b'10',b'12',b'.833',b'4',b'25',b'11',b'6',b'3',b'11',b'13',b'28',b'55',b'.509',b'9',b'25',b'.360',b'6',b'8',b'.750',b'6',b'34',b'16',b'5',b'5',b'12',b'18',False
14,b'2011-01-02',air-force,b'',b'Florida A&M',1,b'W',b'81',b'48',b'28',b'55',b'.509',b'10',b'20',b'.500',b'15',b'18',b'.833',b'10',b'35',b'20',b'7',b'5',b'10',b'10',b'17',b'60',b'.283',b'6',b'25',b'.240',b'8',b'10',b'.800',b'12',b'27',b'7',b'7',b'6',b'14',b'12',False
15,b'2011-01-05',air-force,b'',b'Utah',1,b'W',b'77',b'69',b'25',b'48',b'.521',b'9',b'21',b'.429',b'18',b'20',b'.900',b'9',b'28',b'17',b'5',b'4',b'9',b'10',b'27',b'57',b'.474',b'13',b'24',b'.542',b'2',b'3',b'.667',b'11',b'23',b'14',b'3',b'6',b'9',b'19',False
16,b'2011-01-08',air-force,b'@',b'BYU',1,b'L',b'66',b'76',b'22',b'48',b'.458',b'6',b'17',b'.353',b'16',b'23',b'.696',b'3',b'23',b'10',b'8',b'1',b'12',b'19',b'24',b'57',b'.421',b'9',b'30',b'.300',b'19',b'22',b'.864',b'13',b'36',b'15',b'4',b'1',b'13',b'22',False
17,b'2011-01-15',air-force,b'',b'UNLV',1,b'L',b'52',b'64',b'17',b'40',b'.425',b'6',b'13',b'.462',b'12',b'25',b'.480',b'4',b'24',b'13',b'7',b'1',b'9',b'15',b'20',b'49',b'.408',b'6',b'24',b'.250',b'18',b'21',b'.857',b'9',b'36',b'13',b'5',b'2',b'7',b'18',False
18,b'2011-01-19',air-force,b'@',b'San Diego State',1,b'L',b'55',b'68',b'22',b'43',b'.512',b'6',b'11',b'.545',b'5',b'6',b'.833',b'4',b'19',b'16',b'3',b'0',b'11',b'17',b'25',b'54',b'.463',b'11',b'26',b'.423',b'7',b'16',b'.438',b'16',b'34',b'14',b'8',b'4',b'10',b'10',False
19,b'2011-01-22',air-force,b'',b'Wyoming',1,b'W',b'72',b'51',b'26',b'46',b'.565',b'11',b'19',b'.579',b'9',b'11',b'.818',b'2',b'26',b'22',b'8',b'2',b'9',b'13',b'22',b'58',b'.379',b'4',b'23',b'.174',b'3',b'6',b'.500',b'12',b'29',b'11',b'5',b'2',b'12',b'11',False
20,b'2011-01-26',air-force,b'@',b'Colorado State',1,b'L',b'66',b'69',b'21',b'42',b'.500',b'11',b'21',b'.524',b'13',b'18',b'.722',b'5',b'23',b'17',b'5',b'1',b'17',b'22',b'24',b'53',b'.453',b'5',b'26',b'.192',b'16',b'22',b'.727',b'9',b'24',b'20',b'4',b'1',b'8',b'20',False
21,b'2011-01-29',air-force,b'@',b'TCU',1,b'W(1 OT)',b'66',b'65',b'25',b'51',b'.490',b'10',b'22',b'.455',b'6',b'15',b'.400',b'3',b'25',b'19',b'4',b'1',b'11',b'12',b'25',b'58',b'.431',b'8',b'27',b'.296',b'7',b'8',b'.875',b'10',b'36',b'17',b'3',b'2',b'14',b'17',False
22,,air-force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,air-force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,b'2011-02-01',air-force,b'',b'New Mexico',1,b'L',b'61',b'75',b'24',b'43',b'.558',b'6',b'14',b'.429',b'7',b'11',b'.636',b'4',b'18',b'18',b'4',b'2',b'16',b'21',b'24',b'47',b'.511',b'8',b'20',b'.400',b'19',b'21',b'.905',b'9',b'26',b'16',b'12',b'2',b'10',b'16',False
25,b'2011-02-05',air-force,b'@',b'Utah',1,b'W',b'54',b'49',b'20',b'52',b'.385',b'7',b'23',b'.304',b'7',b'15',b'.467',b'8',b'32',b'18',b'6',b'4',b'7',b'19',b'17',b'43',b'.395',b'8',b'22',b'.364',b'7',b'17',b'.412',b'3',b'31',b'6',b'3',b'6',b'11',b'19',False
26,b'2011-02-09',air-force,b'',b'BYU',1,b'L',b'52',b'90',b'20',b'58',b'.345',b'8',b'21',b'.381',b'4',b'8',b'.500',b'6',b'25',b'16',b'5',b'2',b'16',b'17',b'33',b'57',b'.579',b'15',b'30',b'.500',b'9',b'11',b'.818',b'5',b'38',b'24',b'9',b'6',b'14',b'13',False
27,b'2011-02-15',air-force,b'@',b'UNLV',1,b'L',b'42',b'49',b'16',b'44',b'.364',b'6',b'24',b'.250',b'4',b'7',b'.571',b'1',b'24',b'11',b'6',b'1',b'15',b'25',b'14',b'42',b'.333',b'2',b'14',b'.143',b'19',b'27',b'.704',b'6',b'32',b'9',b'6',b'1',b'15',b'17',False
28,b'2011-02-19',air-force,b'',b'San Diego State',1,b'L',b'58',b'70',b'19',b'50',b'.380',b'4',b'19',b'.211',b'16',b'22',b'.727',b'4',b'22',b'12',b'6',b'5',b'7',b'23',b'20',b'57',b'.351',b'6',b'24',b'.250',b'24',b'33',b'.727',b'20',b'49',b'11',b'3',b'5',b'11',b'18',False
29,b'2011-02-23',air-force,b'@',b'Wyoming',1,b'L',b'61',b'63',b'23',b'52',b'.442',b'4',b'18',b'.222',b'11',b'13',b'.846',b'5',b'32',b'9',b'3',b'2',b'18',b'26',b'22',b'55',b'.400',b'7',b'28',b'.250',b'12',b'28',b'.429',b'10',b'29',b'17',b'9',b'9',b'11',b'17',False
30,b'2011-02-26',air-force,b'',b'Colorado State',1,b'W',b'74',b'57',b'21',b'41',b'.512',b'8',b'19',b'.421',b'24',b'31',b'.774',b'2',b'29',b'18',b'9',b'2',b'13',b'18',b'19',b'59',b'.322',b'5',b'29',b'.172',b'14',b'19',b'.737',b'15',b'36',b'14',b'6',b'1',b'17',b'24',False
31,b'2011-03-02',air-force,b'',b'TCU',1,b'W',b'70',b'65',b'24',b'48',b'.500',b'9',b'18',b'.500',b'13',b'16',b'.813',b'2',b'23',b'20',b'8',b'3',b'7',b'11',b'23',b'54',b'.426',b'14',b'29',b'.483',b'5',b'8',b'.625',b'9',b'33',b'15',b'5',b'2',b'14',b'16',False
32,b'2011-03-05',air-force,b'@',b'New Mexico',1,b'L',b'61',b'66',b'24',b'52',b'.462',b'9',b'26',b'.346',b'4',b'7',b'.571',b'4',b'21',b'15',b'6',b'1',b'9',b'25',b'18',b'46',b'.391',b'8',b'25',b'.320',b'22',b'29',b'.759',b'11',b'35',b'16',b'3',b'3',b'10',b'15',False
33,b'2011-03-10',air-force,b'@',b'UNLV',1,b'L',b'53',b'69',b'18',b'54',b'.333',b'6',b'19',b'.316',b'11',b'14',b'.786',b'6',b'24',b'13',b'4',b'3',b'9',b'14',b'24',b'48',b'.500',b'11',b'20',b'.550',b'10',b'16',b'.625',b'6',b'33',b'18',b'6',b'8',b'11',b'17',False
34,b'2011-03-15',air-force,b'',b'North Dakota',1,b'W',b'77',b'67',b'29',b'46',b'.630',b'4',b'13',b'.308',b'15',b'24',b'.625',b'3',b'35',b'24',b'7',b'3',b'9',b'12',b'24',b'65',b'.369',b'13',b'39',b'.333',b'6',b'10',b'.600',b'9',b'26',b'13',b'2',b'3',b'8',b'18',True
35,b'2011-03-18',air-force,b'@',b'Santa Clara',1,b'L',b'75',b'88',b'24',b'44',b'.545',b'10',b'19',b'.526',b'17',b'22',b'.773',b'2',b'18',b'16',b'6',b'0',b'12',b'26',b'24',b'53',b'.453',b'13',b'27',b'.481',b'27',b'37',b'.730',b'18',b'38',b'17',b'5',b'1',b'13',b'18',True
36,,akron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,akron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,b'2010-11-12',akron,b'',b'Millikin',0,b'W',b'89',b'41',b'33',b'64',b'.516',b'8',b'20',b'.400',b'15',b'23',b'.652',b'13',b'40',b'22',b'15',b'9',b'14',b'17',b'17',b'53',b'.321',b'3',b'11',b'.273',b'4',b'14',b'.286',b'9',b'28',b'5',b'8',b'1',b'26',b'24',False
39,b'2010-11-16',akron,b'@',b'Dayton',1,b'L',b'68',b'76',b'22',b'60',b'.367',b'14',b'36',b'.389',b'10',b'13',b'.769',b'9',b'25',b'18',b'0',b'2',b'7',b'17',b'30',b'56',b'.536',b'6',b'15',b'.400',b'10',b'16',b'.625',b'12',b'40',b'13',b'4',b'3',b'12',b'16',False
40,b'2010-11-20',akron,b'',b'Youngstown State',1,b'W(1 OT)',b'91',b'84',b'30',b'54',b'.556',b'5',b'13',b'.385',b'26',b'40',b'.650',b'9',b'38',b'17',b'2',b'4',b'13',b'21',b'28',b'72',b'.389',b'10',b'33',b'.303',b'18',b'25',b'.720',b'15',b'35',b'16',b'6',b'1',b'9',b'25',False
41,b'2010-11-24',akron,b'',b'Cleveland State',1,b'L',b'51',b'64',b'18',b'50',b'.360',b'3',b'16',b'.188',b'12',b'17',b'.706',b'5',b'26',b'10',b'2',b'6',b'16',b'16',b'23',b'61',b'.377',b'6',b'20',b'.300',b'12',b'18',b'.667',b'11',b'32',b'8',b'6',b'1',b'12',b'17',False
42,b'2010-12-01',akron,b'@',b'Detroit',1,b'W',b'77',b'69',b'30',b'61',b'.492',b'7',b'17',b'.412',b'10',b'13',b'.769',b'6',b'25',b'14',b'13',b'3',b'10',b'20',b'25',b'56',b'.446',b'7',b'15',b'.467',b'12',b'16',b'.750',b'12',b'35',b'14',b'4',b'4',b'20',b'17',False
43,b'2010-12-04',akron,b'@',b'UIC',1,b'W',b'54',b'52',b'22',b'58',b'.379',b'5',b'21',b'.238',b'5',b'10',b'.500',b'6',b'28',b'12',b'9',b'2',b'14',b'20',b'19',b'53',b'.358',b'1',b'7',b'.143',b'13',b'18',b'.722',b'8',b'37',b'10',b'3',b'0',b'17',b'12',False
44,b'2010-12-12',akron,b'@',b'Temple',1,b'L',b'47',b'82',b'18',b'61',b'.295',b'8',b'28',b'.286',b'3',b'4',b'.750',b'6',b'25',b'9',b'5',b'5',b'11',b'16',b'34',b'61',b'.557',b'5',b'13',b'.385',b'9',b'13',b'.692',b'7',b'40',b'19',b'6',b'6',b'9',b'11',False
45,b'2010-12-15',akron,b'@',b'Minnesota',1,b'L',b'58',b'66',b'22',b'63',b'.349',b'10',b'31',b'.323',b'4',b'6',b'.667',b'11',b'32',b'13',b'9',b'4',b'17',b'19',b'25',b'60',b'.417',b'4',b'16',b'.250',b'12',b'22',b'.545',b'15',b'45',b'18',b'12',b'8',b'17',b'10',False
46,b'2010-12-18',akron,b'',b'Bethune-Cookman',1,b'W(1 OT)',b'77',b'66',b'23',b'49',b'.469',b'6',b'19',b'.316',b'25',b'40',b'.625',b'8',b'38',b'14',b'6',b'2',b'11',b'18',b'24',b'58',b'.414',b'4',b'16',b'.250',b'14',b'20',b'.700',b'4',b'28',b'13',b'8',b'1',b'10',b'25',False
47,b'2010-12-21',akron,b'N',b'Little Rock',1,b'W',b'75',b'61',b'28',b'58',b'.483',b'11',b'23',b'.478',b'8',b'11',b'.727',b'12',b'32',b'16',b'11',b'5',b'16',b'19',b'18',b'47',b'.383',b'8',b'16',b'.500',b'17',b'20',b'.850',b'8',b'25',b'9',b'9',b'1',b'20',b'16',False
48,b'2010-12-22',akron,b'N',b'Stetson',1,b'W',b'72',b'56',b'21',b'50',b'.420',b'14',b'29',b'.483',b'16',b'17',b'.941',b'8',b'25',b'18',b'6',b'3',b'17',b'27',b'20',b'48',b'.417',b'2',b'13',b'.154',b'14',b'27',b'.519',b'14',b'34',b'6',b'8',b'2',b'23',b'20',False
49,b'2010-12-23',akron,b'N',b'Miami (FL)',1,b'L',b'61',b'69',b'21',b'62',b'.339',b'6',b'27',b'.222',b'13',b'20',b'.650',b'16',b'34',b'9',b'5',b'0',b'13',b'27',b'21',b'50',b'.420',b'1',b'11',b'.091',b'26',b'36',b'.722',b'13',b'37',b'9',b'5',b'4',b'15',b'18',False
50,b'2010-12-29',akron,b'',b'Arkansas-Pine Bluff',1,b'W',b'87',b'60',b'31',b'67',b'.463',b'9',b'26',b'.346',b'16',b'22',b'.727',b'11',b'36',b'19',b'13',b'5',b'7',b'14',b'22',b'56',b'.393',b'7',b'19',b'.368',b'9',b'12',b'.750',b'9',b'32',b'11',b'3',b'4',b'19',b'16',False
51,b'2011-01-03',akron,b'',b'Oral Roberts',1,b'W',b'84',b'80',b'29',b'63',b'.460',b'9',b'24',b'.375',b'17',b'21',b'.810',b'4',b'14',b'13',b'11',b'4',b'6',b'21',b'29',b'49',b'.592',b'4',b'13',b'.308',b'18',b'25',b'.720',b'8',b'37',b'15',b'3',b'1',b'21',b'23',False
52,b'2011-01-08',akron,b'',b'Kent State',1,b'W',b'65',b'62',b'21',b'59',b'.356',b'6',b'23',b'.261',b'17',b'25',b'.680',b'13',b'37',b'13',b'3',b'5',b'10',b'17',b'20',b'57',b'.351',b'5',b'14',b'.357',b'17',b'22',b'.773',b'10',b'34',b'9',b'7',b'1',b'14',b'20',False
53,b'2011-01-12',akron,b'',b'Ohio',1,b'L',b'70',b'79',b'23',b'62',b'.371',b'7',b'25',b'.280',b'17',b'23',b'.739',b'12',b'33',b'15',b'5',b'2',b'13',b'20',b'27',b'51',b'.529',b'13',b'25',b'.520',b'12',b'20',b'.600',b'4',b'27',b'21',b'5',b'3',b'15',b'20',False
54,b'2011-01-16',akron,b'@',b'Buffalo',1,b'L',b'70',b'73',b'27',b'53',b'.509',b'9',b'16',b'.563',b'7',b'13',b'.538',b'7',b'25',b'15',b'9',b'3',b'20',b'21',b'25',b'53',b'.472',b'9',b'17',b'.529',b'14',b'24',b'.583',b'10',b'32',b'17',b'11',b'4',b'19',b'17',False
55,b'2011-01-19',akron,b'@',b'Miami (OH)',1,b'L',b'76',b'84',b'29',b'62',b'.468',b'7',b'24',b'.292',b'11',b'14',b'.786',b'8',b'29',b'13',b'5',b'2',b'8',b'24',b'26',b'60',b'.433',b'9',b'19',b'.474',b'23',b'28',b'.821',b'13',b'38',b'10',b'3',b'3',b'10',b'19',False
56,b'2011-01-22',akron,b'',b'Bowling Green State',1,b'W',b'63',b'58',b'21',b'48',b'.438',b'7',b'21',b'.333',b'14',b'20',b'.700',b'4',b'26',b'17',b'10',b'2',b'16',b'10',b'22',b'50',b'.440',b'7',b'19',b'.368',b'7',b'10',b'.700',b'5',b'27',b'15',b'9',b'0',b'20',b'21',False
57,b'2011-01-26',akron,b'@',b'Northern Illinois',1,b'L',b'74',b'83',b'28',b'67',b'.418',b'12',b'30',b'.400',b'6',b'12',b'.500',b'6',b'29',b'12',b'2',b'3',b'8',b'27',b'24',b'54',b'.444',b'6',b'19',b'.316',b'29',b'40',b'.725',b'8',b'43',b'11',b'6',b'1',b'6',b'18',False
58,,akron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,akron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,b'2011-01-30',akron,b'',b'Central Michigan',1,b'W',b'63',b'43',b'22',b'46',b'.478',b'4',b'11',b'.364',b'15',b'22',b'.682',b'6',b'34',b'14',b'9',b'5',b'17',b'16',b'17',b'56',b'.304',b'5',b'17',b'.294',b'4',b'14',b'.286',b'12',b'30',b'6',b'7',b'2',b'15',b'22',False
61,b'2011-02-02',akron,b'@',b'Eastern Michigan',1,b'L',b'56',b'60',b'19',b'62',b'.306',b'5',b'21',b'.238',b'13',b'18',b'.722',b'17',b'38',b'7',b'6',b'0',b'12',b'15',b'20',b'49',b'.408',b'8',b'21',b'.381',b'12',b'19',b'.632',b'7',b'37',b'17',b'6',b'2',b'13',b'17',False
62,b'2011-02-05',akron,b'@',b'Toledo',1,b'W',b'59',b'41',b'22',b'48',b'.458',b'11',b'27',b'.407',b'4',b'6',b'.667',b'7',b'30',b'16',b'7',b'4',b'15',b'17',b'15',b'47',b'.319',b'3',b'13',b'.231',b'8',b'17',b'.471',b'11',b'29',b'10',b'8',b'0',b'15',b'10',False
63,b'2011-02-09',akron,b'',b'Western Michigan',1,b'W',b'83',b'71',b'28',b'58',b'.483',b'9',b'24',b'.375',b'18',b'21',b'.857',b'4',b'30',b'21',b'8',b'4',b'12',b'22',b'23',b'57',b'.404',b'0',b'12',b'.000',b'25',b'29',b'.862',b'8',b'32',b'7',b'8',b'1',b'11',b'19',False
64,b'2011-02-12',akron,b'',b'Ball State',1,b'W',b'75',b'60',b'25',b'61',b'.410',b'8',b'24',b'.333',b'17',b'22',b'.773',b'15',b'34',b'13',b'8',b'5',b'8',b'22',b'22',b'47',b'.468',b'3',b'10',b'.300',b'13',b'20',b'.650',b'7',b'28',b'12',b'1',b'2',b'14',b'17',False
65,b'2011-02-15',akron,b'@',b'Bowling Green State',1,b'W',b'89',b'54',b'32',b'58',b'.552',b'16',b'28',b'.571',b'9',b'10',b'.900',b'11',b'43',b'23',b'5',b'2',b'12',b'22',b'19',b'62',b'.306',b'0',b'8',b'.000',b'16',b'22',b'.727',b'15',b'28',b'8',b'6',b'2',b'8',b'16',False
66,b'2011-02-19',akron,b'',b'Creighton',1,b'W',b'76',b'67',b'26',b'60',b'.433',b'3',b'9',b'.333',b'21',b'24',b'.875',b'5',b'29',b'13',b'8',b'2',b'8',b'16',b'23',b'60',b'.383',b'6',b'18',b'.333',b'15',b'23',b'.652',b'12',b'40',b'12',b'3',b'3',b'17',b'19',False
67,b'2011-02-23',akron,b'',b'Miami (OH)',1,b'W',b'72',b'55',b'26',b'54',b'.481',b'7',b'18',b'.389',b'13',b'22',b'.591',b'9',b'35',b'16',b'6',b'1',b'6',b'12',b'19',b'48',b'.396',b'5',b'23',b'.217',b'12',b'19',b'.632',b'4',b'25',b'8',b'4',b'2',b'10',b'19',False
68,b'2011-02-26',akron,b'',b'Buffalo',1,b'W',b'69',b'60',b'22',b'47',b'.468',b'8',b'18',b'.444',b'17',b'19',b'.895',b'4',b'25',b'18',b'4',b'2',b'11',b'17',b'24',b'54',b'.444',b'5',b'13',b'.385',b'7',b'14',b'.500',b'8',b'29',b'9',b'6',b'1',b'13',b'21',False
69,b'2011-03-01',akron,b'@',b'Ohio',1,b'L',b'55',b'80',b'20',b'50',b'.400',b'7',b'23',b'.304',b'8',b'11',b'.727',b'3',b'17',b'7',b'6',b'3',b'12',b'16',b'29',b'56',b'.518',b'8',b'20',b'.400',b'14',b'16',b'.875',b'10',b'34',b'15',b'8',b'0',b'11',b'15',False
70,b'2011-03-04',akron,b'@',b'Kent State',1,b'L',b'68',b'79',b'28',b'56',b'.500',b'7',b'21',b'.333',b'5',b'9',b'.556',b'6',b'22',b'16',b'6',b'3',b'11',b'17',b'33',b'65',b'.508',b'4',b'15',b'.267',b'9',b'11',b'.818',b'14',b'34',b'11',b'5',b'2',b'9',b'16',False
71,b'2011-03-08',akron,b'',b'Eastern Michigan',1,b'W',b'67',b'53',b'23',b'47',b'.489',b'4',b'8',b'.500',b'17',b'23',b'.739',b'6',b'30',b'12',b'4',b'3',b'12',b'18',b'19',b'51',b'.373',b'4',b'25',b'.160',b'11',b'23',b'.478',b'8',b'29',b'9',b'5',b'1',b'12',b'22',False
72,b'2011-03-10',akron,b'N',b'Miami (OH)',1,b'W(2 OT)',b'82',b'75',b'27',b'74',b'.365',b'7',b'24',b'.292',b'21',b'30',b'.700',b'15',b'47',b'14',b'7',b'2',b'11',b'28',b'24',b'60',b'.400',b'7',b'24',b'.292',b'20',b'36',b'.556',b'7',b'37',b'13',b'2',b'3',b'12',b'26',False
73,b'2011-03-11',akron,b'@',b'Western Michigan',1,b'W',b'79',b'68',b'27',b'56',b'.482',b'9',b'20',b'.450',b'16',b'25',b'.640',b'7',b'36',b'18',b'6',b'3',b'13',b'24',b'22',b'71',b'.310',b'5',b'20',b'.250',b'19',b'30',b'.633',b'22',b'45',b'10',b'8',b'2',b'13',b'23',False
74,b'2011-03-12',akron,b'N',b'Kent State',1,b'W(1 OT)',b'66',b'65',b'25',b'61',b'.410',b'8',b'19',b'.421',b'8',b'17',b'.471',b'13',b'42',b'13',b'3',b'15',b'12',b'18',b'23',b'69',b'.333',b'7',b'19',b'.368',b'12',b'23',b'.522',b'18',b'44',b'13',b'8',b'8',b'7',b'17',False
75,b'2011-03-18',akron,b'N',b'Notre Dame',1,b'L',b'56',b'69',b'23',b'64',b'.359',b'7',b'21',b'.333',b'3',b'6',b'.500',b'6',b'27',b'10',b'6',b'4',b'8',b'21',b'21',b'47',b'.447',b'7',b'17',b'.412',b'20',b'26',b'.769',b'3',b'35',b'16',b'5',b'5',b'13',b'11',True
76,,alabama-am,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,alabama-am,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,b'2010-11-13',alabama-am,b'',b'Talladega',0,b'W',b'93',b'77',b'30',b'65',b'.462',b'7',b'15',b'.467',b'26',b'37',b'.703',b'9',b'35',b'20',b'5',b'10',b'12',b'25',b'20',b'63',b'.317',b'5',b'19',b'.263',b'32',b'41',b'.780',b'16',b'41',b'7',b'4',b'6',b'14',b'28',False
79,b'2010-11-15',alabama-am,b'@',b'Western Kentucky',1,b'L',b'61',b'83',b'25',b'66',b'.379',b'3',b'17',b'.176',b'8',b'16',b'.500',b'16',b'39',b'6',b'5',b'2',b'18',b'37',b'28',b'55',b'.509',b'3',b'11',b'.273',b'24',b'50',b'.480',b'16',b'44',b'15',b'10',b'2',b'15',b'21',False
80,b'2010-11-20',alabama-am,b'',b'Tuskegee',0,b'W',b'70',b'67',b'22',b'59',b'.373',b'5',b'15',b'.333',b'21',b'34',b'.618',b'13',b'47',b'12',b'5',b'4',b'17',b'20',b'27',b'73',b'.370',b'2',b'14',b'.143',b'11',b'19',b'.579',b'14',b'41',b'16',b'5',b'4',b'15',b'26',False
81,b'2010-11-27',alabama-am,b'@',b'Alabama',1,b'L',b'50',b'76',b'19',b'54',b'.352',b'5',b'16',b'.313',b'7',b'11',b'.636',b'8',b'26',b'9',b'7',b'3',b'21',b'13',b'31',b'60',b'.517',b'6',b'17',b'.353',b'8',b'13',b'.615',b'12',b'40',b'17',b'13',b'2',b'17',b'13',False
82,b'2010-12-04',alabama-am,b'',b'Martin Methodist',0,b'W',b'75',b'70',b'27',b'69',b'.391',b'6',b'24',b'.250',b'15',b'28',b'.536',b'17',b'44',b'17',b'9',b'5',b'16',b'17',b'27',b'64',b'.422',b'6',b'13',b'.462',b'10',b'17',b'.588',b'8',b'34',b'14',b'10',b'1',b'15',b'20',False
