,Date,TEAM,homeStatus,Opponent,oppHasLink,winner,pointsFor,pointsAllowed,FG,FGA,FG_pc,3P,3PA,3P_pc,FT,FTA,FT_pc,ORB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG_pc_opp,3P_opp,3PA_opp,3P_pc_opp,FT_opp,FTA_opp,FT_pc_opp,ORB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp,tourneyGame
189,b'2015-12-13',alabama-state,b'@',b'Jacksonville State',1,b'W',b'63',b'60',b'23',b'63',b'.365',b'6',b'21',b'.286',b'11',b'17',b'.647',b'10',b'33',b'9',b'10',b'1',b'13',b'20',b'19',b'48',b'.396',b'3',b'16',b'.188',b'19',b'26',b'.731',b'6',b'30',b'9',b'5',b'4',b'15',b'19',False
190,b'2015-12-16',alabama-state,b'@',b'Elon',1,b'L',b'74',b'91',b'32',b'76',b'.421',b'2',b'15',b'.133',b'8',b'12',b'.667',b'12',b'40',b'10',b'4',b'6',b'7',b'21',b'30',b'67',b'.448',b'18',b'40',b'.450',b'13',b'20',b'.650',b'11',b'42',b'23',b'3',b'3',b'9',b'16',False
191,b'2015-12-20',alabama-state,b'@',b'Coastal Carolina',1,b'L',b'65',b'68',b'23',b'58',b'.397',b'8',b'23',b'.348',b'11',b'14',b'.786',b'5',b'32',b'16',b'4',b'3',b'12',b'16',b'25',b'60',b'.417',b'6',b'25',b'.240',b'12',b'19',b'.632',b'11',b'35',b'12',b'6',b'4',b'11',b'10',False
192,b'2015-12-22',alabama-state,b'@',b'Winthrop',1,b'L',b'84',b'92',b'34',b'71',b'.479',b'9',b'25',b'.360',b'7',b'8',b'.875',b'8',b'38',b'12',b'7',b'6',b'17',b'20',b'33',b'65',b'.508',b'6',b'23',b'.261',b'20',b'26',b'.769',b'3',b'31',b'14',b'8',b'3',b'9',b'11',False
193,b'2015-12-30',alabama-state,b'',b'Fort Valley State',0,b'W',b'105',b'89',b'39',b'67',b'.582',b'12',b'26',b'.462',b'15',b'23',b'.652',b'9',b'28',b'22',b'7',b'3',b'8',b'16',b'33',b'56',b'.589',b'6',b'15',b'.400',b'17',b'26',b'.654',b'6',b'23',b'12',b'6',b'0',b'11',b'18',False
194,b'2016-01-02',alabama-state,b'@',b'Jackson State',1,b'L',b'61',b'68',b'19',b'59',b'.322',b'7',b'21',b'.333',b'16',b'29',b'.552',b'13',b'35',b'9',b'5',b'2',b'14',b'23',b'26',b'55',b'.473',b'5',b'16',b'.313',b'11',b'25',b'.440',b'10',b'37',b'11',b'10',b'8',b'12',b'21',False
195,b'2016-01-04',alabama-state,b'@',b'Grambling',1,b'L(1 OT)',b'81',b'84',b'27',b'66',b'.409',b'8',b'22',b'.364',b'19',b'24',b'.792',b'10',b'38',b'14',b'4',b'1',b'9',b'34',b'22',b'52',b'.423',b'5',b'14',b'.357',b'35',b'55',b'.636',b'10',b'33',b'8',b'6',b'0',b'8',b'23',False
196,b'2016-01-09',alabama-state,b'',b'Mississippi Valley State',1,b'W(1 OT)',b'75',b'74',b'23',b'68',b'.338',b'4',b'24',b'.167',b'25',b'37',b'.676',b'21',b'56',b'12',b'5',b'7',b'17',b'23',b'27',b'73',b'.370',b'7',b'16',b'.438',b'13',b'24',b'.542',b'13',b'36',b'9',b'6',b'2',b'11',b'28',False
197,b'2016-01-11',alabama-state,b'',b'Arkansas-Pine Bluff',1,b'L',b'55',b'59',b'15',b'45',b'.333',b'0',b'13',b'.000',b'25',b'37',b'.676',b'12',b'33',b'6',b'10',b'2',b'14',b'12',b'23',b'48',b'.479',b'8',b'21',b'.381',b'5',b'8',b'.625',b'4',b'27',b'8',b'8',b'3',b'21',b'27',False
198,b'2016-01-16',alabama-state,b'',b'Alabama A&M',1,b'L(1 OT)',b'75',b'80',b'27',b'64',b'.422',b'5',b'18',b'.278',b'16',b'24',b'.667',b'13',b'33',b'11',b'4',b'7',b'15',b'19',b'28',b'68',b'.412',b'8',b'30',b'.267',b'16',b'19',b'.842',b'13',b'37',b'13',b'8',b'1',b'14',b'20',False
199,b'2016-01-23',alabama-state,b'@',b'Southern',1,b'L',b'69',b'73',b'26',b'63',b'.413',b'7',b'16',b'.438',b'10',b'16',b'.625',b'6',b'36',b'9',b'6',b'3',b'12',b'25',b'25',b'52',b'.481',b'7',b'20',b'.350',b'16',b'29',b'.552',b'5',b'29',b'12',b'10',b'3',b'14',b'18',False
200,b'2016-01-25',alabama-state,b'@',b'Alcorn State',1,b'L',b'72',b'77',b'22',b'55',b'.400',b'4',b'13',b'.308',b'24',b'29',b'.828',b'13',b'30',b'7',b'5',b'1',b'8',b'19',b'23',b'51',b'.451',b'8',b'15',b'.533',b'23',b'27',b'.852',b'6',b'26',b'11',b'3',b'5',b'12',b'17',False
201,b'2016-01-30',alabama-state,b'',b'Texas Southern',1,b'L',b'72',b'75',b'28',b'72',b'.389',b'9',b'22',b'.409',b'7',b'8',b'.875',b'13',b'36',b'18',b'6',b'7',b'9',b'19',b'24',b'66',b'.364',b'4',b'21',b'.190',b'23',b'26',b'.885',b'16',b'44',b'14',b'6',b'4',b'11',b'10',False
202,,alabama-state,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,,alabama-state,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,b'2016-02-01',alabama-state,b'',b'Prairie View',1,b'W',b'83',b'77',b'28',b'49',b'.571',b'8',b'14',b'.571',b'19',b'27',b'.704',b'8',b'27',b'16',b'3',b'4',b'15',b'21',b'29',b'53',b'.547',b'5',b'9',b'.556',b'14',b'23',b'.609',b'5',b'20',b'17',b'5',b'2',b'9',b'24',False
205,b'2016-02-06',alabama-state,b'@',b'Mississippi Valley State',1,b'W',b'73',b'62',b'26',b'56',b'.464',b'10',b'23',b'.435',b'11',b'16',b'.688',b'9',b'31',b'11',b'4',b'2',b'16',b'19',b'21',b'54',b'.389',b'4',b'17',b'.235',b'16',b'22',b'.727',b'10',b'27',b'9',b'6',b'4',b'14',b'14',False
206,b'2016-02-08',alabama-state,b'@',b'Arkansas-Pine Bluff',1,b'L(1 OT)',b'70',b'75',b'22',b'54',b'.407',b'3',b'18',b'.167',b'23',b'32',b'.719',b'10',b'25',b'8',b'8',b'1',b'10',b'25',b'26',b'44',b'.591',b'10',b'19',b'.526',b'13',b'26',b'.500',b'7',b'24',b'11',b'9',b'4',b'16',b'22',False
207,b'2016-02-13',alabama-state,b'@',b'Alabama A&M',1,b'W',b'74',b'68',b'28',b'65',b'.431',b'8',b'19',b'.421',b'10',b'16',b'.625',b'11',b'30',b'8',b'6',b'2',b'4',b'23',b'25',b'50',b'.500',b'1',b'14',b'.071',b'17',b'23',b'.739',b'10',b'34',b'12',b'2',b'2',b'9',b'19',False
208,b'2016-02-20',alabama-state,b'',b'Southern',1,b'W',b'77',b'68',b'29',b'65',b'.446',b'2',b'14',b'.143',b'17',b'25',b'.680',b'11',b'37',b'14',b'3',b'2',b'9',b'22',b'24',b'60',b'.400',b'4',b'16',b'.250',b'16',b'25',b'.640',b'10',b'34',b'7',b'6',b'4',b'11',b'17',False
209,b'2016-02-22',alabama-state,b'',b'Alcorn State',1,b'W',b'73',b'60',b'27',b'60',b'.450',b'6',b'22',b'.273',b'13',b'18',b'.722',b'9',b'36',b'16',b'11',b'2',b'11',b'23',b'19',b'50',b'.380',b'2',b'13',b'.154',b'20',b'30',b'.667',b'11',b'33',b'7',b'3',b'5',b'18',b'18',False
210,b'2016-02-27',alabama-state,b'@',b'Prairie View',1,b'W',b'73',b'68',b'28',b'61',b'.459',b'10',b'21',b'.476',b'7',b'16',b'.438',b'10',b'34',b'13',b'3',b'5',b'12',b'19',b'25',b'58',b'.431',b'5',b'16',b'.313',b'13',b'18',b'.722',b'6',b'31',b'11',b'7',b'2',b'11',b'21',False
211,b'2016-02-29',alabama-state,b'@',b'Texas Southern',1,b'L',b'86',b'96',b'32',b'69',b'.464',b'11',b'22',b'.500',b'11',b'14',b'.786',b'10',b'29',b'11',b'6',b'2',b'11',b'25',b'34',b'58',b'.586',b'10',b'18',b'.556',b'18',b'31',b'.581',b'10',b'38',b'19',b'3',b'4',b'14',b'13',False
212,b'2016-03-03',alabama-state,b'',b'Jackson State',1,b'W',b'71',b'54',b'24',b'55',b'.436',b'9',b'24',b'.375',b'14',b'19',b'.737',b'5',b'39',b'16',b'1',b'6',b'12',b'21',b'18',b'63',b'.286',b'3',b'19',b'.158',b'15',b'24',b'.625',b'12',b'36',b'7',b'6',b'1',b'10',b'18',False
213,b'2016-03-05',alabama-state,b'',b'Grambling',1,b'W',b'59',b'58',b'20',b'57',b'.351',b'11',b'23',b'.478',b'8',b'10',b'.800',b'13',b'35',b'12',b'7',b'5',b'14',b'17',b'21',b'52',b'.404',b'3',b'14',b'.214',b'13',b'21',b'.619',b'8',b'28',b'4',b'7',b'3',b'11',b'12',False
214,b'2016-03-10',alabama-state,b'N',b'Southern',1,b'L',b'63',b'83',b'20',b'61',b'.328',b'7',b'21',b'.333',b'16',b'20',b'.800',b'9',b'31',b'12',b'5',b'3',b'13',b'21',b'29',b'59',b'.492',b'5',b'13',b'.385',b'20',b'29',b'.690',b'9',b'43',b'14',b'7',b'4',b'11',b'16',False
215,,alabama-birmingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,,alabama-birmingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,b'2015-11-13',alabama-birmingham,b'@',b'Auburn',1,b'L',b'74',b'75',b'31',b'70',b'.443',b'4',b'13',b'.308',b'8',b'11',b'.727',b'13',b'35',b'19',b'8',b'6',b'13',b'20',b'22',b'51',b'.431',b'7',b'19',b'.368',b'24',b'31',b'.774',b'8',b'34',b'10',b'7',b'8',b'14',b'19',False
218,b'2015-11-16',alabama-birmingham,b'',b'Alabama State',1,b'W',b'72',b'70',b'21',b'42',b'.500',b'3',b'11',b'.273',b'27',b'42',b'.643',b'6',b'36',b'18',b'6',b'6',b'18',b'19',b'25',b'60',b'.417',b'6',b'24',b'.250',b'14',b'25',b'.560',b'7',b'22',b'14',b'9',b'2',b'12',b'30',False
219,b'2015-11-19',alabama-birmingham,b'@',b'Troy',1,b'W',b'79',b'63',b'29',b'59',b'.492',b'8',b'23',b'.348',b'13',b'18',b'.722',b'6',b'36',b'21',b'8',b'6',b'15',b'22',b'25',b'71',b'.352',b'5',b'25',b'.200',b'8',b'14',b'.571',b'10',b'36',b'14',b'7',b'2',b'12',b'18',False
220,b'2015-11-22',alabama-birmingham,b'',b'Jacksonville State',1,b'W',b'61',b'55',b'22',b'54',b'.407',b'1',b'12',b'.083',b'16',b'20',b'.800',b'11',b'38',b'11',b'2',b'8',b'7',b'17',b'19',b'55',b'.345',b'5',b'24',b'.208',b'12',b'18',b'.667',b'9',b'27',b'9',b'3',b'1',b'7',b'19',False
221,b'2015-11-27',alabama-birmingham,b'N',b'Illinois',1,b'L',b'58',b'72',b'19',b'49',b'.388',b'5',b'23',b'.217',b'15',b'19',b'.789',b'8',b'32',b'11',b'5',b'7',b'16',b'16',b'27',b'56',b'.482',b'5',b'12',b'.417',b'13',b'19',b'.684',b'7',b'28',b'14',b'10',b'0',b'11',b'17',False
222,b'2015-11-28',alabama-birmingham,b'N',b'Virginia Tech',1,b'L(1 OT)',b'77',b'82',b'29',b'64',b'.453',b'9',b'25',b'.360',b'10',b'18',b'.556',b'9',b'28',b'16',b'5',b'7',b'12',b'22',b'26',b'59',b'.441',b'6',b'16',b'.375',b'24',b'32',b'.750',b'15',b'41',b'12',b'5',b'3',b'17',b'21',False
223,b'2015-12-01',alabama-birmingham,b'',b'Georgia State',1,b'W',b'64',b'57',b'18',b'49',b'.367',b'6',b'20',b'.300',b'22',b'29',b'.759',b'9',b'38',b'17',b'8',b'7',b'10',b'15',b'22',b'59',b'.373',b'3',b'13',b'.231',b'10',b'18',b'.556',b'13',b'34',b'10',b'7',b'3',b'10',b'22',False
224,b'2015-12-05',alabama-birmingham,b'@',b'Illinois State',1,b'W',b'74',b'61',b'28',b'56',b'.500',b'9',b'22',b'.409',b'9',b'14',b'.643',b'10',b'36',b'19',b'8',b'4',b'15',b'16',b'22',b'61',b'.361',b'5',b'32',b'.156',b'12',b'16',b'.750',b'12',b'33',b'11',b'8',b'1',b'12',b'18',False
225,b'2015-12-13',alabama-birmingham,b'',b'Seattle',1,b'W',b'79',b'73',b'30',b'60',b'.500',b'10',b'25',b'.400',b'9',b'12',b'.750',b'12',b'25',b'22',b'9',b'7',b'10',b'14',b'27',b'51',b'.529',b'9',b'17',b'.529',b'10',b'11',b'.909',b'9',b'27',b'15',b'5',b'0',b'17',b'17',False
226,b'2015-12-16',alabama-birmingham,b'',b'USC Upstate',1,b'W',b'96',b'54',b'38',b'70',b'.543',b'12',b'24',b'.500',b'8',b'12',b'.667',b'15',b'42',b'30',b'5',b'7',b'8',b'11',b'22',b'60',b'.367',b'4',b'17',b'.235',b'6',b'8',b'.750',b'11',b'23',b'12',b'7',b'5',b'11',b'11',False
227,b'2015-12-19',alabama-birmingham,b'@',b'South Florida',1,b'W',b'79',b'68',b'29',b'56',b'.518',b'9',b'21',b'.429',b'12',b'23',b'.522',b'9',b'24',b'21',b'8',b'4',b'8',b'13',b'28',b'57',b'.491',b'6',b'17',b'.353',b'6',b'7',b'.857',b'11',b'33',b'11',b'3',b'7',b'19',b'17',False
228,b'2015-12-22',alabama-birmingham,b'',b'Hiwassee',0,b'W',b'116',b'43',b'45',b'71',b'.634',b'7',b'15',b'.467',b'19',b'20',b'.950',b'10',b'58',b'27',b'11',b'15',b'14',b'12',b'15',b'84',b'.179',b'5',b'23',b'.217',b'8',b'12',b'.667',b'19',b'32',b'8',b'9',b'0',b'14',b'15',False
229,b'2015-12-29',alabama-birmingham,b'',b'Stephen F. Austin',1,b'W',b'76',b'66',b'25',b'52',b'.481',b'5',b'13',b'.385',b'21',b'27',b'.778',b'10',b'39',b'18',b'3',b'4',b'16',b'14',b'27',b'65',b'.415',b'8',b'28',b'.286',b'4',b'7',b'.571',b'9',b'25',b'18',b'10',b'5',b'8',b'21',False
230,b'2016-01-03',alabama-birmingham,b'',b'Middle Tennessee',1,b'W',b'78',b'67',b'23',b'44',b'.523',b'7',b'17',b'.412',b'25',b'33',b'.758',b'4',b'30',b'15',b'5',b'1',b'11',b'23',b'20',b'51',b'.392',b'11',b'25',b'.440',b'16',b'25',b'.640',b'9',b'28',b'13',b'2',b'4',b'12',b'26',False
231,b'2016-01-07',alabama-birmingham,b'',b'UTSA',1,b'W',b'104',b'82',b'42',b'60',b'.700',b'11',b'19',b'.579',b'9',b'10',b'.900',b'4',b'32',b'31',b'6',b'9',b'14',b'18',b'28',b'63',b'.444',b'13',b'24',b'.542',b'13',b'22',b'.591',b'7',b'18',b'14',b'8',b'1',b'9',b'14',False
232,b'2016-01-09',alabama-birmingham,b'',b'UTEP',1,b'W',b'87',b'80',b'26',b'68',b'.382',b'8',b'27',b'.296',b'27',b'36',b'.750',b'14',b'44',b'18',b'7',b'8',b'8',b'21',b'29',b'62',b'.468',b'8',b'17',b'.471',b'14',b'21',b'.667',b'7',b'39',b'16',b'3',b'7',b'12',b'23',False
233,b'2016-01-14',alabama-birmingham,b'@',b'Old Dominion',1,b'W(1 OT)',b'72',b'71',b'25',b'53',b'.472',b'9',b'18',b'.500',b'13',b'23',b'.565',b'9',b'32',b'19',b'7',b'7',b'16',b'23',b'28',b'70',b'.400',b'4',b'11',b'.364',b'11',b'19',b'.579',b'19',b'43',b'14',b'7',b'5',b'11',b'19',False
234,b'2016-01-16',alabama-birmingham,b'@',b'Charlotte',1,b'W',b'74',b'72',b'26',b'59',b'.441',b'10',b'20',b'.500',b'12',b'16',b'.750',b'8',b'34',b'13',b'2',b'6',b'11',b'16',b'28',b'65',b'.431',b'6',b'22',b'.273',b'10',b'15',b'.667',b'10',b'33',b'5',b'3',b'1',b'6',b'17',False
235,b'2016-01-21',alabama-birmingham,b'',b'Rice',1,b'W',b'82',b'70',b'26',b'55',b'.473',b'5',b'14',b'.357',b'25',b'35',b'.714',b'13',b'47',b'15',b'3',b'6',b'18',b'22',b'22',b'66',b'.333',b'6',b'34',b'.176',b'20',b'27',b'.741',b'12',b'34',b'10',b'9',b'5',b'9',b'23',False
236,b'2016-01-23',alabama-birmingham,b'',b'North Texas',1,b'W',b'78',b'57',b'30',b'60',b'.500',b'7',b'25',b'.280',b'11',b'14',b'.786',b'12',b'29',b'23',b'10',b'9',b'9',b'13',b'23',b'62',b'.371',b'2',b'17',b'.118',b'9',b'9',b'1.000',b'16',b'35',b'11',b'3',b'0',b'18',b'16',False
237,,alabama-birmingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,,alabama-birmingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,b'2016-01-28',alabama-birmingham,b'@',b'Western Kentucky',1,b'L',b'62',b'69',b'25',b'63',b'.397',b'5',b'20',b'.250',b'7',b'8',b'.875',b'11',b'30',b'14',b'8',b'5',b'16',b'22',b'24',b'50',b'.480',b'7',b'15',b'.467',b'14',b'25',b'.560',b'11',b'37',b'14',b'5',b'3',b'16',b'12',False
240,b'2016-01-30',alabama-birmingham,b'@',b'Marshall',1,b'W',b'81',b'78',b'33',b'70',b'.471',b'7',b'18',b'.389',b'8',b'14',b'.571',b'7',b'39',b'15',b'2',b'3',b'13',b'19',b'29',b'69',b'.420',b'11',b'29',b'.379',b'9',b'15',b'.600',b'7',b'34',b'13',b'5',b'2',b'14',b'14',False
241,b'2016-02-04',alabama-birmingham,b'',b'Florida International',1,b'W',b'74',b'69',b'27',b'67',b'.403',b'8',b'21',b'.381',b'12',b'14',b'.857',b'10',b'34',b'17',b'9',b'6',b'12',b'15',b'27',b'58',b'.466',b'6',b'13',b'.462',b'9',b'14',b'.643',b'6',b'34',b'16',b'6',b'8',b'17',b'14',False
242,b'2016-02-06',alabama-birmingham,b'',b'Florida Atlantic',1,b'W',b'104',b'67',b'38',b'63',b'.603',b'9',b'15',b'.600',b'19',b'22',b'.864',b'10',b'43',b'24',b'4',b'9',b'12',b'21',b'21',b'62',b'.339',b'6',b'24',b'.250',b'19',b'21',b'.905',b'3',b'18',b'12',b'6',b'4',b'9',b'20',False
243,b'2016-02-11',alabama-birmingham,b'@',b'Southern Miss',1,b'W(2 OT)',b'80',b'77',b'31',b'64',b'.484',b'10',b'27',b'.370',b'8',b'14',b'.571',b'13',b'40',b'20',b'9',b'6',b'15',b'14',b'28',b'66',b'.424',b'16',b'38',b'.421',b'5',b'6',b'.833',b'6',b'27',b'19',b'12',b'3',b'12',b'15',False
244,b'2016-02-13',alabama-birmingham,b'@',b'Louisiana Tech',1,b'L',b'76',b'85',b'31',b'67',b'.463',b'8',b'27',b'.296',b'6',b'6',b'1.000',b'12',b'36',b'19',b'1',b'4',b'11',b'20',b'30',b'64',b'.469',b'6',b'20',b'.300',b'19',b'25',b'.760',b'8',b'32',b'17',b'7',b'0',b'8',b'11',False
245,b'2016-02-21',alabama-birmingham,b'@',b'Middle Tennessee',1,b'W',b'77',b'67',b'27',b'44',b'.614',b'7',b'12',b'.583',b'16',b'22',b'.727',b'7',b'29',b'12',b'5',b'5',b'13',b'18',b'25',b'55',b'.455',b'9',b'22',b'.409',b'8',b'13',b'.615',b'4',b'16',b'13',b'7',b'2',b'8',b'21',False
246,b'2016-02-25',alabama-birmingham,b'',b'Marshall',1,b'W',b'95',b'91',b'31',b'66',b'.470',b'11',b'24',b'.458',b'22',b'30',b'.733',b'13',b'42',b'19',b'6',b'8',b'12',b'14',b'34',b'77',b'.442',b'10',b'34',b'.294',b'13',b'16',b'.813',b'12',b'36',b'16',b'6',b'6',b'8',b'18',False
247,b'2016-02-27',alabama-birmingham,b'',b'Western Kentucky',1,b'W',b'71',b'67',b'28',b'56',b'.500',b'7',b'16',b'.438',b'8',b'13',b'.615',b'5',b'22',b'21',b'8',b'5',b'13',b'16',b'24',b'51',b'.471',b'6',b'13',b'.462',b'13',b'16',b'.813',b'8',b'30',b'13',b'5',b'3',b'17',b'14',False
248,b'2016-03-03',alabama-birmingham,b'@',b'Florida International',1,b'W',b'77',b'60',b'29',b'63',b'.460',b'8',b'23',b'.348',b'11',b'18',b'.611',b'9',b'34',b'18',b'13',b'4',b'11',b'20',b'22',b'51',b'.431',b'4',b'11',b'.364',b'12',b'20',b'.600',b'9',b'32',b'7',b'5',b'3',b'22',b'16',False
249,b'2016-03-05',alabama-birmingham,b'@',b'Florida Atlantic',1,b'W',b'73',b'70',b'25',b'63',b'.397',b'6',b'20',b'.300',b'17',b'24',b'.708',b'10',b'38',b'16',b'8',b'5',b'10',b'15',b'25',b'61',b'.410',b'8',b'25',b'.320',b'12',b'17',b'.706',b'8',b'35',b'10',b'6',b'6',b'10',b'22',False
250,b'2016-03-10',alabama-birmingham,b'N',b'Western Kentucky',1,b'L',b'77',b'88',b'29',b'73',b'.397',b'7',b'32',b'.219',b'12',b'20',b'.600',b'13',b'26',b'11',b'8',b'2',b'5',b'25',b'29',b'56',b'.518',b'7',b'21',b'.333',b'23',b'33',b'.697',b'12',b'42',b'13',b'3',b'2',b'14',b'18',False
251,b'2016-03-16',alabama-birmingham,b'@',b'BYU',1,b'L',b'79',b'97',b'26',b'60',b'.433',b'12',b'29',b'.414',b'15',b'17',b'.882',b'6',b'25',b'17',b'6',b'5',b'14',b'13',b'38',b'69',b'.551',b'13',b'30',b'.433',b'8',b'12',b'.667',b'8',b'35',b'26',b'7',b'1',b'12',b'12',True
252,,albany-ny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,,albany-ny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,b'2015-11-13',albany-ny,b'@',b'Kentucky',1,b'L',b'65',b'78',b'25',b'58',b'.431',b'1',b'14',b'.071',b'14',b'22',b'.636',b'11',b'23',b'4',b'9',b'0',b'14',b'26',b'28',b'50',b'.560',b'6',b'17',b'.353',b'16',b'24',b'.667',b'12',b'33',b'16',b'6',b'8',b'19',b'21',False
255,b'2015-11-16',albany-ny,b'@',b'Boston University',1,b'L',b'64',b'69',b'22',b'59',b'.373',b'1',b'13',b'.077',b'19',b'27',b'.704',b'13',b'36',b'9',b'7',b'1',b'12',b'17',b'25',b'54',b'.463',b'10',b'30',b'.333',b'9',b'13',b'.692',b'6',b'28',b'13',b'5',b'3',b'15',b'22',False
256,b'2015-11-19',albany-ny,b'',b'Colgate',1,b'W',b'88',b'67',b'29',b'55',b'.527',b'12',b'19',b'.632',b'18',b'26',b'.692',b'8',b'27',b'18',b'10',b'1',b'13',b'20',b'23',b'51',b'.451',b'6',b'15',b'.400',b'15',b'19',b'.789',b'10',b'28',b'11',b'6',b'4',b'20',b'25',False
257,b'2015-11-21',albany-ny,b'',b'SUNY-Oneonta',0,b'W',b'92',b'49',b'31',b'57',b'.544',b'3',b'14',b'.214',b'27',b'37',b'.730',b'12',b'42',b'13',b'11',b'3',b'10',b'16',b'18',b'59',b'.305',b'4',b'21',b'.190',b'9',b'15',b'.600',b'10',b'27',b'10',b'1',b'0',b'18',b'24',False
258,b'2015-11-24',albany-ny,b'@',b'South Florida',1,b'L',b'61',b'63',b'19',b'52',b'.365',b'3',b'20',b'.150',b'20',b'30',b'.667',b'13',b'35',b'13',b'3',b'2',b'10',b'19',b'26',b'59',b'.441',b'1',b'11',b'.091',b'10',b'17',b'.588',b'12',b'36',b'8',b'3',b'4',b'11',b'20',False
259,b'2015-11-27',albany-ny,b'',b'NJIT',1,b'W',b'74',b'73',b'25',b'47',b'.532',b'4',b'16',b'.250',b'20',b'30',b'.667',b'9',b'33',b'10',b'5',b'3',b'16',b'16',b'25',b'60',b'.417',b'13',b'28',b'.464',b'10',b'11',b'.909',b'8',b'19',b'15',b'9',b'0',b'10',b'26',False
260,b'2015-11-29',albany-ny,b'',b'Yale',1,b'W',b'88',b'54',b'31',b'55',b'.564',b'9',b'20',b'.450',b'17',b'24',b'.708',b'4',b'34',b'23',b'8',b'2',b'7',b'23',b'19',b'58',b'.328',b'4',b'20',b'.200',b'12',b'24',b'.500',b'13',b'34',b'7',b'2',b'5',b'14',b'24',False
261,b'2015-12-01',albany-ny,b'@',b'Quinnipiac',1,b'W',b'58',b'54',b'18',b'54',b'.333',b'3',b'11',b'.273',b'19',b'28',b'.679',b'14',b'36',b'9',b'8',b'5',b'12',b'12',b'23',b'70',b'.329',b'3',b'21',b'.143',b'5',b'7',b'.714',b'20',b'42',b'11',b'6',b'13',b'10',b'22',False
262,b'2015-12-05',albany-ny,b'@',b'Holy Cross',1,b'W(1 OT)',b'88',b'84',b'26',b'55',b'.473',b'9',b'26',b'.346',b'27',b'30',b'.900',b'9',b'34',b'11',b'2',b'2',b'12',b'20',b'29',b'59',b'.492',b'12',b'27',b'.444',b'14',b'18',b'.778',b'4',b'20',b'17',b'6',b'1',b'10',b'25',False
263,b'2015-12-09',albany-ny,b'@',b'Marist',1,b'W',b'75',b'53',b'28',b'57',b'.491',b'6',b'13',b'.462',b'13',b'24',b'.542',b'14',b'45',b'18',b'9',b'0',b'15',b'18',b'19',b'51',b'.373',b'5',b'24',b'.208',b'10',b'18',b'.556',b'5',b'24',b'10',b'5',b'4',b'14',b'21',False
264,b'2015-12-12',albany-ny,b'@',b'Siena',1,b'L',b'70',b'78',b'23',b'62',b'.371',b'7',b'23',b'.304',b'17',b'24',b'.708',b'13',b'30',b'7',b'4',b'1',b'13',b'17',b'30',b'57',b'.526',b'5',b'12',b'.417',b'13',b'20',b'.650',b'9',b'33',b'16',b'3',b'13',b'10',b'21',False
265,b'2015-12-19',albany-ny,b'',b'Saint Francis (PA)',1,b'W',b'65',b'58',b'23',b'60',b'.383',b'2',b'11',b'.182',b'17',b'25',b'.680',b'12',b'34',b'11',b'9',b'0',b'7',b'9',b'22',b'54',b'.407',b'10',b'23',b'.435',b'4',b'4',b'1.000',b'5',b'27',b'10',b'3',b'4',b'14',b'20',False
266,b'2015-12-23',albany-ny,b'',b'Niagara',1,b'W',b'65',b'56',b'22',b'46',b'.478',b'6',b'17',b'.353',b'15',b'19',b'.789',b'9',b'31',b'15',b'4',b'3',b'12',b'13',b'22',b'55',b'.400',b'5',b'16',b'.313',b'7',b'9',b'.778',b'6',b'22',b'11',b'4',b'4',b'10',b'15',False
267,b'2015-12-29',albany-ny,b'@',b'St. Francis (NY)',1,b'W',b'71',b'66',b'24',b'45',b'.533',b'6',b'10',b'.600',b'17',b'21',b'.810',b'4',b'28',b'14',b'4',b'0',b'14',b'17',b'26',b'60',b'.433',b'6',b'24',b'.250',b'8',b'11',b'.727',b'12',b'31',b'12',b'9',b'4',b'11',b'21',False
268,b'2016-01-02',albany-ny,b'@',b'Cornell',1,b'W',b'75',b'70',b'21',b'51',b'.412',b'7',b'16',b'.438',b'26',b'29',b'.897',b'10',b'40',b'17',b'2',b'4',b'17',b'18',b'24',b'63',b'.381',b'10',b'32',b'.313',b'12',b'20',b'.600',b'10',b'24',b'13',b'10',b'6',b'8',b'25',False
269,b'2016-01-06',albany-ny,b'',b'UMBC',1,b'W',b'73',b'59',b'26',b'51',b'.510',b'5',b'21',b'.238',b'16',b'23',b'.696',b'11',b'32',b'11',b'6',b'1',b'13',b'13',b'22',b'50',b'.440',b'6',b'14',b'.429',b'9',b'12',b'.750',b'7',b'21',b'10',b'8',b'1',b'14',b'19',False
