,Date,TEAM,homeStatus,Opponent,oppHasLink,winner,pointsFor,pointsAllowed,FG,FGA,FG_pc,3P,3PA,3P_pc,FT,FTA,FT_pc,ORB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG_pc_opp,3P_opp,3PA_opp,3P_pc_opp,FT_opp,FTA_opp,FT_pc_opp,ORB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp,tourneyGame
0,,abilene-christian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,abilene-christian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,b'2016-11-11',abilene-christian,b'',b'Schreiner',0,b'W',b'73',b'59',b'27',b'64',b'.422',b'9',b'22',b'.409',b'10',b'15',b'.667',b'15',b'41',b'13',b'8',b'5',b'11',b'17',b'23',b'53',b'.434',b'8',b'21',b'.381',b'5',b'11',b'.455',b'5',b'27',b'18',b'6',b'2',b'14',b'14',False
3,b'2016-11-17',abilene-christian,b'@',b'New Hampshire',1,b'W',b'65',b'57',b'22',b'46',b'.478',b'5',b'15',b'.333',b'16',b'29',b'.552',b'1',b'29',b'8',b'8',b'2',b'14',b'21',b'21',b'60',b'.350',b'5',b'24',b'.208',b'10',b'17',b'.588',b'10',b'39',b'6',b'3',b'0',b'18',b'25',False
4,b'2016-11-22',abilene-christian,b'',b'Charleston Southern',1,b'L',b'65',b'66',b'27',b'48',b'.563',b'2',b'13',b'.154',b'9',b'18',b'.500',b'4',b'24',b'16',b'8',b'4',b'12',b'17',b'25',b'56',b'.446',b'6',b'19',b'.316',b'10',b'16',b'.625',b'12',b'31',b'8',b'2',b'3',b'14',b'17',False
5,b'2016-11-25',abilene-christian,b'@',b'Oklahoma',1,b'L',b'64',b'72',b'24',b'57',b'.421',b'7',b'22',b'.318',b'9',b'19',b'.474',b'9',b'39',b'6',b'13',b'4',b'22',b'32',b'20',b'55',b'.364',b'3',b'14',b'.214',b'29',b'46',b'.630',b'10',b'36',b'6',b'14',b'5',b'13',b'17',False
6,b'2016-11-27',abilene-christian,b'',b'Howard Payne',0,b'W',b'71',b'55',b'22',b'42',b'.524',b'5',b'15',b'.333',b'22',b'27',b'.815',b'4',b'34',b'15',b'6',b'4',b'18',b'24',b'18',b'53',b'.340',b'4',b'20',b'.200',b'15',b'26',b'.577',b'10',b'28',b'10',b'10',b'2',b'14',b'22',False
7,b'2016-11-30',abilene-christian,b'@',b'New Mexico',1,b'L',b'55',b'64',b'20',b'48',b'.417',b'8',b'24',b'.333',b'7',b'10',b'.700',b'6',b'25',b'13',b'3',b'2',b'14',b'20',b'22',b'48',b'.458',b'2',b'11',b'.182',b'18',b'25',b'.720',b'6',b'30',b'16',b'4',b'1',b'8',b'9',False
8,b'2016-12-03',abilene-christian,b'@',b'Charleston Southern',1,b'W(1 OT)',b'85',b'82',b'28',b'50',b'.560',b'8',b'14',b'.571',b'21',b'26',b'.808',b'5',b'31',b'10',b'4',b'5',b'14',b'23',b'27',b'64',b'.422',b'12',b'31',b'.387',b'16',b'27',b'.593',b'11',b'28',b'10',b'4',b'4',b'10',b'20',False
9,b'2016-12-10',abilene-christian,b'',b'Northern New Mexico',0,b'W',b'90',b'69',b'32',b'55',b'.582',b'7',b'17',b'.412',b'19',b'22',b'.864',b'5',b'31',b'23',b'13',b'2',b'14',b'22',b'21',b'48',b'.438',b'6',b'20',b'.300',b'21',b'29',b'.724',b'3',b'21',b'8',b'6',b'0',b'17',b'18',False
10,b'2016-12-14',abilene-christian,b'',b'Hillsdale',0,b'W',b'78',b'74',b'29',b'61',b'.475',b'9',b'19',b'.474',b'11',b'16',b'.688',b'7',b'34',b'17',b'8',b'3',b'7',b'14',b'25',b'60',b'.417',b'15',b'30',b'.500',b'9',b'10',b'.900',b'5',b'32',b'17',b'5',b'5',b'13',b'17',False
11,b'2016-12-17',abilene-christian,b'@',b'Sacramento State',1,b'L(2 OT)',b'86',b'88',b'37',b'65',b'.569',b'8',b'17',b'.471',b'4',b'5',b'.800',b'2',b'27',b'22',b'8',b'0',b'16',b'25',b'29',b'58',b'.500',b'9',b'25',b'.360',b'21',b'30',b'.700',b'9',b'34',b'21',b'9',b'4',b'18',b'11',False
12,b'2016-12-19',abilene-christian,b'@',b'San Francisco',1,b'L',b'51',b'86',b'22',b'65',b'.338',b'5',b'18',b'.278',b'2',b'3',b'.667',b'4',b'29',b'13',b'8',b'6',b'14',b'14',b'31',b'66',b'.470',b'15',b'30',b'.500',b'9',b'14',b'.643',b'10',b'46',b'18',b'9',b'3',b'15',b'13',False
13,b'2016-12-29',abilene-christian,b'@',b'New Orleans',1,b'L',b'66',b'75',b'21',b'47',b'.447',b'6',b'17',b'.353',b'18',b'23',b'.783',b'9',b'27',b'12',b'6',b'2',b'17',b'30',b'25',b'51',b'.490',b'1',b'14',b'.071',b'24',b'35',b'.686',b'13',b'35',b'16',b'5',b'6',b'12',b'18',False
14,b'2016-12-31',abilene-christian,b'@',b'Southeastern Louisiana',1,b'L',b'53',b'75',b'21',b'50',b'.420',b'5',b'15',b'.333',b'6',b'13',b'.462',b'6',b'17',b'10',b'0',b'3',b'15',b'22',b'29',b'52',b'.558',b'8',b'20',b'.400',b'9',b'14',b'.643',b'10',b'35',b'20',b'5',b'5',b'14',b'14',False
15,b'2017-01-05',abilene-christian,b'',b'Central Arkansas',1,b'L',b'76',b'81',b'29',b'60',b'.483',b'11',b'26',b'.423',b'7',b'20',b'.350',b'5',b'25',b'19',b'12',b'1',b'8',b'22',b'28',b'56',b'.500',b'8',b'23',b'.348',b'17',b'22',b'.773',b'8',b'40',b'16',b'6',b'3',b'19',b'19',False
16,b'2017-01-07',abilene-christian,b'',b'Stephen F. Austin',1,b'W',b'69',b'60',b'20',b'41',b'.488',b'6',b'12',b'.500',b'23',b'34',b'.676',b'5',b'27',b'13',b'8',b'5',b'16',b'19',b'23',b'55',b'.418',b'8',b'21',b'.381',b'6',b'13',b'.462',b'11',b'31',b'12',b'5',b'2',b'21',b'25',False
17,b'2017-01-12',abilene-christian,b'',b'Southeastern Louisiana',1,b'L',b'50',b'56',b'15',b'41',b'.366',b'5',b'17',b'.294',b'15',b'25',b'.600',b'5',b'26',b'8',b'7',b'2',b'19',b'27',b'19',b'51',b'.373',b'6',b'22',b'.273',b'12',b'23',b'.522',b'15',b'40',b'13',b'7',b'2',b'21',b'21',False
18,b'2017-01-14',abilene-christian,b'',b'Lamar',1,b'W',b'67',b'64',b'23',b'54',b'.426',b'6',b'17',b'.353',b'15',b'18',b'.833',b'10',b'34',b'14',b'8',b'5',b'18',b'23',b'21',b'50',b'.420',b'2',b'18',b'.111',b'20',b'29',b'.690',b'7',b'26',b'8',b'8',b'3',b'14',b'18',False
19,b'2017-01-19',abilene-christian,b'@',b'Nicholls State',1,b'L',b'59',b'62',b'23',b'59',b'.390',b'8',b'20',b'.400',b'5',b'12',b'.417',b'9',b'31',b'13',b'4',b'4',b'12',b'18',b'20',b'48',b'.417',b'6',b'23',b'.261',b'16',b'22',b'.727',b'7',b'32',b'9',b'5',b'13',b'15',b'13',False
20,b'2017-01-26',abilene-christian,b'@',b'Incarnate Word',1,b'L',b'79',b'82',b'33',b'62',b'.532',b'6',b'15',b'.400',b'7',b'13',b'.538',b'5',b'22',b'15',b'7',b'2',b'10',b'20',b'26',b'50',b'.520',b'9',b'25',b'.360',b'21',b'25',b'.840',b'5',b'30',b'12',b'4',b'2',b'14',b'14',False
21,b'2017-01-28',abilene-christian,b'@',b'Texas A&M-Corpus Christi',1,b'L',b'60',b'72',b'18',b'47',b'.383',b'6',b'19',b'.316',b'18',b'30',b'.600',b'8',b'25',b'11',b'10',b'1',b'9',b'22',b'25',b'50',b'.500',b'8',b'17',b'.471',b'14',b'19',b'.737',b'8',b'29',b'20',b'5',b'4',b'13',b'23',False
22,,abilene-christian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,abilene-christian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,b'2017-02-01',abilene-christian,b'',b'New Orleans',1,b'W(1 OT)',b'70',b'69',b'26',b'49',b'.531',b'11',b'24',b'.458',b'7',b'13',b'.538',b'7',b'21',b'16',b'8',b'1',b'17',b'26',b'26',b'50',b'.520',b'4',b'11',b'.364',b'13',b'24',b'.542',b'11',b'30',b'20',b'5',b'0',b'20',b'15',False
25,b'2017-02-04',abilene-christian,b'',b'Sam Houston State',1,b'W',b'71',b'64',b'19',b'42',b'.452',b'6',b'22',b'.273',b'27',b'32',b'.844',b'5',b'29',b'9',b'6',b'5',b'18',b'25',b'22',b'53',b'.415',b'6',b'19',b'.316',b'14',b'26',b'.538',b'7',b'24',b'11',b'6',b'1',b'17',b'25',False
26,b'2017-02-09',abilene-christian,b'@',b'Central Arkansas',1,b'L',b'73',b'84',b'26',b'65',b'.400',b'11',b'29',b'.379',b'10',b'17',b'.588',b'10',b'27',b'17',b'5',b'1',b'9',b'24',b'27',b'51',b'.529',b'8',b'16',b'.500',b'22',b'32',b'.688',b'6',b'38',b'18',b'1',b'4',b'13',b'19',False
27,b'2017-02-11',abilene-christian,b'',b'Northwestern State',1,b'W',b'76',b'72',b'26',b'60',b'.433',b'9',b'18',b'.500',b'15',b'26',b'.577',b'13',b'35',b'18',b'10',b'4',b'18',b'19',b'26',b'51',b'.510',b'7',b'13',b'.538',b'13',b'20',b'.650',b'5',b'28',b'15',b'9',b'4',b'19',b'18',False
28,b'2017-02-16',abilene-christian,b'@',b'McNeese State',1,b'W',b'82',b'78',b'27',b'53',b'.509',b'8',b'21',b'.381',b'20',b'26',b'.769',b'8',b'35',b'16',b'7',b'3',b'12',b'16',b'27',b'60',b'.450',b'10',b'23',b'.435',b'14',b'18',b'.778',b'7',b'26',b'8',b'5',b'1',b'9',b'17',False
29,b'2017-02-22',abilene-christian,b'',b'Texas A&M-Corpus Christi',1,b'L',b'44',b'56',b'17',b'51',b'.333',b'5',b'19',b'.263',b'5',b'7',b'.714',b'5',b'28',b'13',b'6',b'3',b'18',b'21',b'18',b'48',b'.375',b'4',b'14',b'.286',b'16',b'21',b'.762',b'9',b'33',b'8',b'12',b'5',b'14',b'12',False
30,b'2017-02-25',abilene-christian,b'@',b'Sam Houston State',1,b'W',b'84',b'81',b'25',b'51',b'.490',b'11',b'21',b'.524',b'23',b'29',b'.793',b'5',b'25',b'18',b'7',b'2',b'14',b'25',b'23',b'53',b'.434',b'9',b'18',b'.500',b'26',b'36',b'.722',b'11',b'37',b'19',b'7',b'0',b'12',b'24',False
31,b'2017-03-01',abilene-christian,b'',b'Incarnate Word',1,b'L',b'75',b'89',b'32',b'63',b'.508',b'6',b'18',b'.333',b'5',b'11',b'.455',b'9',b'28',b'16',b'7',b'0',b'12',b'24',b'31',b'50',b'.620',b'9',b'19',b'.474',b'18',b'26',b'.692',b'2',b'25',b'12',b'7',b'2',b'12',b'16',False
32,b'2017-03-04',abilene-christian,b'@',b'Houston Baptist',1,b'L',b'72',b'81',b'30',b'59',b'.508',b'8',b'24',b'.333',b'4',b'4',b'1.000',b'6',b'28',b'14',b'5',b'2',b'10',b'19',b'30',b'57',b'.526',b'12',b'20',b'.600',b'9',b'15',b'.600',b'10',b'29',b'18',b'4',b'2',b'9',b'8',False
33,,air-force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,air-force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,b'2016-11-11',air-force,b'',b'McPherson',0,b'W',b'88',b'71',b'28',b'50',b'.560',b'8',b'22',b'.364',b'24',b'34',b'.706',b'4',b'30',b'20',b'4',b'1',b'6',b'17',b'27',b'63',b'.429',b'12',b'34',b'.353',b'5',b'9',b'.556',b'11',b'29',b'13',b'2',b'0',b'10',b'27',False
36,b'2016-11-14',air-force,b'',b'Jacksonville',1,b'W',b'86',b'68',b'26',b'53',b'.491',b'10',b'17',b'.588',b'24',b'30',b'.800',b'9',b'32',b'18',b'4',b'1',b'10',b'19',b'23',b'48',b'.479',b'7',b'22',b'.318',b'15',b'22',b'.682',b'3',b'21',b'10',b'6',b'2',b'13',b'27',False
37,b'2016-11-15',air-force,b'',b'Johnson & Wales',0,b'W',b'105',b'62',b'38',b'71',b'.535',b'10',b'28',b'.357',b'19',b'25',b'.760',b'11',b'39',b'25',b'10',b'0',b'3',b'22',b'20',b'52',b'.385',b'5',b'18',b'.278',b'17',b'27',b'.630',b'9',b'34',b'10',b'2',b'5',b'18',b'21',False
38,b'2016-11-20',air-force,b'',b'Florida A&M',1,b'W',b'87',b'62',b'25',b'50',b'.500',b'10',b'21',b'.476',b'27',b'34',b'.794',b'9',b'43',b'19',b'1',b'2',b'17',b'20',b'24',b'68',b'.353',b'5',b'21',b'.238',b'9',b'15',b'.600',b'9',b'25',b'9',b'9',b'3',b'7',b'29',False
39,b'2016-11-22',air-force,b'',b'Stetson',1,b'W',b'85',b'72',b'31',b'70',b'.443',b'8',b'21',b'.381',b'15',b'26',b'.577',b'14',b'50',b'17',b'2',b'2',b'7',b'18',b'26',b'62',b'.419',b'12',b'29',b'.414',b'8',b'18',b'.444',b'4',b'35',b'13',b'2',b'4',b'12',b'25',False
40,b'2016-11-25',air-force,b'N',b'Akron',1,b'L',b'75',b'84',b'25',b'54',b'.463',b'5',b'15',b'.333',b'20',b'24',b'.833',b'9',b'30',b'8',b'6',b'2',b'12',b'21',b'26',b'58',b'.448',b'12',b'37',b'.324',b'20',b'29',b'.690',b'13',b'33',b'12',b'5',b'3',b'11',b'25',False
41,b'2016-11-26',air-force,b'N',b'East Carolina',1,b'L',b'63',b'70',b'21',b'62',b'.339',b'11',b'29',b'.379',b'10',b'12',b'.833',b'7',b'27',b'10',b'11',b'2',b'11',b'14',b'25',b'57',b'.439',b'7',b'20',b'.350',b'13',b'19',b'.684',b'9',b'40',b'9',b'5',b'6',b'16',b'14',False
42,b'2016-11-30',air-force,b'@',b'New Mexico State',1,b'L',b'70',b'78',b'25',b'51',b'.490',b'11',b'21',b'.524',b'9',b'14',b'.643',b'6',b'24',b'15',b'3',b'0',b'13',b'15',b'30',b'58',b'.517',b'9',b'26',b'.346',b'9',b'12',b'.750',b'10',b'30',b'17',b'4',b'4',b'9',b'19',False
43,b'2016-12-03',air-force,b'',b'Missouri State',1,b'W',b'83',b'70',b'27',b'48',b'.563',b'11',b'18',b'.611',b'18',b'22',b'.818',b'3',b'33',b'21',b'2',b'3',b'10',b'11',b'29',b'64',b'.453',b'8',b'34',b'.235',b'4',b'5',b'.800',b'3',b'22',b'12',b'5',b'2',b'5',b'19',False
44,b'2016-12-07',air-force,b'@',b'Army',1,b'L',b'71',b'79',b'25',b'64',b'.391',b'9',b'22',b'.409',b'12',b'17',b'.706',b'6',b'29',b'10',b'7',b'4',b'15',b'19',b'25',b'50',b'.500',b'12',b'27',b'.444',b'17',b'22',b'.773',b'3',b'37',b'14',b'7',b'5',b'20',b'22',False
45,b'2016-12-10',air-force,b'',b'Denver',1,b'L',b'65',b'77',b'21',b'52',b'.404',b'7',b'22',b'.318',b'16',b'25',b'.640',b'7',b'28',b'12',b'7',b'3',b'11',b'17',b'29',b'51',b'.569',b'7',b'14',b'.500',b'12',b'18',b'.667',b'4',b'32',b'16',b'5',b'1',b'11',b'20',False
46,b'2016-12-19',air-force,b'',b'Colorado',1,b'L',b'68',b'75',b'22',b'61',b'.361',b'8',b'26',b'.308',b'16',b'20',b'.800',b'13',b'36',b'14',b'7',b'2',b'10',b'22',b'27',b'50',b'.540',b'10',b'24',b'.417',b'11',b'22',b'.500',b'6',b'30',b'18',b'3',b'7',b'15',b'22',False
47,b'2016-12-22',air-force,b'',b'UC-Davis',1,b'W',b'77',b'67',b'24',b'49',b'.490',b'10',b'21',b'.476',b'19',b'27',b'.704',b'7',b'37',b'17',b'3',b'2',b'17',b'19',b'25',b'64',b'.391',b'4',b'23',b'.174',b'13',b'16',b'.813',b'10',b'33',b'10',b'7',b'1',b'11',b'26',False
48,b'2016-12-28',air-force,b'@',b'Wyoming',1,b'L',b'72',b'84',b'26',b'73',b'.356',b'7',b'22',b'.318',b'13',b'17',b'.765',b'12',b'41',b'13',b'9',b'1',b'13',b'22',b'28',b'64',b'.438',b'14',b'35',b'.400',b'14',b'18',b'.778',b'8',b'40',b'21',b'7',b'6',b'16',b'19',False
49,b'2016-12-31',air-force,b'',b'Utah State',1,b'W',b'78',b'73',b'30',b'61',b'.492',b'10',b'21',b'.476',b'8',b'12',b'.667',b'6',b'25',b'16',b'6',b'2',b'7',b'11',b'25',b'54',b'.463',b'13',b'33',b'.394',b'10',b'11',b'.909',b'6',b'30',b'18',b'4',b'3',b'12',b'17',False
50,b'2017-01-07',air-force,b'@',b'Colorado State',1,b'L',b'58',b'85',b'20',b'48',b'.417',b'5',b'19',b'.263',b'13',b'18',b'.722',b'6',b'25',b'13',b'10',b'1',b'18',b'17',b'30',b'60',b'.500',b'14',b'32',b'.438',b'11',b'14',b'.786',b'8',b'28',b'19',b'11',b'0',b'12',b'20',False
51,b'2017-01-11',air-force,b'',b'Fresno State',1,b'W',b'81',b'72',b'27',b'52',b'.519',b'5',b'18',b'.278',b'22',b'29',b'.759',b'11',b'33',b'16',b'4',b'2',b'14',b'21',b'25',b'54',b'.463',b'9',b'26',b'.346',b'13',b'19',b'.684',b'6',b'22',b'17',b'8',b'5',b'8',b'26',False
52,b'2017-01-14',air-force,b'',b'San Jose State',1,b'L',b'85',b'89',b'28',b'49',b'.571',b'6',b'17',b'.353',b'23',b'30',b'.767',b'5',b'23',b'18',b'5',b'1',b'12',b'12',b'34',b'56',b'.607',b'10',b'21',b'.476',b'11',b'13',b'.846',b'4',b'22',b'23',b'6',b'6',b'10',b'25',False
53,b'2017-01-18',air-force,b'@',b'Nevada',1,b'L',b'76',b'83',b'25',b'58',b'.431',b'9',b'28',b'.321',b'17',b'19',b'.895',b'11',b'37',b'18',b'10',b'2',b'18',b'22',b'30',b'55',b'.545',b'10',b'27',b'.370',b'13',b'22',b'.591',b'4',b'26',b'22',b'6',b'4',b'13',b'15',False
54,b'2017-01-21',air-force,b'@',b'UNLV',1,b'L(2 OT)',b'85',b'87',b'30',b'80',b'.375',b'10',b'28',b'.357',b'15',b'27',b'.556',b'16',b'50',b'13',b'5',b'2',b'10',b'26',b'26',b'77',b'.338',b'13',b'39',b'.333',b'22',b'33',b'.667',b'18',b'53',b'21',b'6',b'3',b'9',b'22',False
55,,air-force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,,air-force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,b'2017-01-24',air-force,b'',b'San Diego State',1,b'W',b'60',b'57',b'20',b'52',b'.385',b'6',b'18',b'.333',b'14',b'23',b'.609',b'8',b'33',b'12',b'4',b'4',b'10',b'12',b'21',b'56',b'.375',b'8',b'29',b'.276',b'7',b'12',b'.583',b'10',b'34',b'12',b'5',b'4',b'12',b'21',False
58,b'2017-02-01',air-force,b'@',b'Fresno State',1,b'L',b'64',b'73',b'21',b'58',b'.362',b'12',b'35',b'.343',b'10',b'16',b'.625',b'9',b'33',b'15',b'7',b'1',b'13',b'23',b'21',b'48',b'.438',b'6',b'19',b'.316',b'25',b'32',b'.781',b'7',b'36',b'13',b'12',b'3',b'12',b'15',False
59,b'2017-02-04',air-force,b'',b'Wyoming',1,b'L',b'74',b'83',b'24',b'67',b'.358',b'8',b'21',b'.381',b'18',b'26',b'.692',b'12',b'34',b'14',b'7',b'1',b'8',b'19',b'29',b'58',b'.500',b'13',b'27',b'.481',b'12',b'16',b'.750',b'7',b'36',b'21',b'5',b'9',b'16',b'25',False
60,b'2017-02-08',air-force,b'',b'New Mexico',1,b'L',b'67',b'74',b'24',b'56',b'.429',b'6',b'23',b'.261',b'13',b'20',b'.650',b'11',b'36',b'15',b'4',b'2',b'13',b'25',b'23',b'55',b'.418',b'8',b'22',b'.364',b'20',b'28',b'.714',b'11',b'33',b'9',b'6',b'5',b'5',b'17',False
61,b'2017-02-11',air-force,b'@',b'Boise State',1,b'L',b'66',b'76',b'26',b'54',b'.481',b'5',b'11',b'.455',b'9',b'17',b'.529',b'2',b'28',b'19',b'5',b'5',b'11',b'21',b'23',b'55',b'.418',b'10',b'24',b'.417',b'20',b'30',b'.667',b'9',b'33',b'15',b'7',b'4',b'7',b'18',False
62,b'2017-02-15',air-force,b'',b'Nevada',1,b'L',b'59',b'78',b'22',b'56',b'.393',b'8',b'30',b'.267',b'7',b'11',b'.636',b'5',b'22',b'13',b'5',b'1',b'8',b'14',b'26',b'50',b'.520',b'13',b'24',b'.542',b'13',b'16',b'.813',b'9',b'39',b'19',b'5',b'1',b'13',b'15',False
63,b'2017-02-18',air-force,b'@',b'San Jose State',1,b'L(1 OT)',b'78',b'83',b'31',b'59',b'.525',b'5',b'15',b'.333',b'11',b'14',b'.786',b'3',b'26',b'14',b'11',b'1',b'18',b'19',b'28',b'61',b'.459',b'7',b'29',b'.241',b'20',b'23',b'.870',b'8',b'30',b'22',b'10',b'4',b'17',b'13',False
64,b'2017-02-22',air-force,b'',b'UNLV',1,b'W',b'81',b'58',b'27',b'57',b'.474',b'14',b'26',b'.538',b'13',b'17',b'.765',b'7',b'34',b'20',b'5',b'2',b'10',b'16',b'19',b'50',b'.380',b'7',b'21',b'.333',b'13',b'14',b'.929',b'3',b'27',b'11',b'5',b'1',b'15',b'19',False
65,b'2017-02-25',air-force,b'@',b'Utah State',1,b'L',b'58',b'89',b'22',b'54',b'.407',b'6',b'21',b'.286',b'8',b'17',b'.471',b'8',b'26',b'11',b'6',b'1',b'12',b'15',b'34',b'57',b'.596',b'13',b'25',b'.520',b'8',b'10',b'.800',b'4',b'32',b'27',b'4',b'2',b'10',b'18',False
66,b'2017-03-01',air-force,b'@',b'San Diego State',1,b'L',b'38',b'51',b'11',b'44',b'.250',b'3',b'21',b'.143',b'13',b'16',b'.813',b'2',b'27',b'10',b'5',b'2',b'15',b'20',b'17',b'59',b'.288',b'4',b'27',b'.148',b'13',b'19',b'.684',b'14',b'44',b'9',b'7',b'3',b'9',b'18',False
67,b'2017-03-04',air-force,b'',b'Boise State',1,b'L',b'70',b'98',b'22',b'55',b'.400',b'9',b'29',b'.310',b'17',b'29',b'.586',b'5',b'21',b'12',b'8',b'1',b'13',b'12',b'34',b'53',b'.642',b'20',b'34',b'.588',b'10',b'14',b'.714',b'3',b'31',b'23',b'9',b'2',b'17',b'26',False
68,b'2017-03-08',air-force,b'N',b'Wyoming',1,b'W',b'83',b'68',b'23',b'56',b'.411',b'8',b'21',b'.381',b'29',b'34',b'.853',b'9',b'33',b'15',b'10',b'0',b'11',b'22',b'22',b'54',b'.407',b'10',b'30',b'.333',b'14',b'20',b'.700',b'6',b'31',b'14',b'7',b'4',b'20',b'26',False
69,b'2017-03-09',air-force,b'N',b'Colorado State',1,b'L',b'55',b'81',b'20',b'52',b'.385',b'4',b'21',b'.190',b'11',b'13',b'.846',b'5',b'26',b'11',b'4',b'1',b'11',b'11',b'30',b'62',b'.484',b'8',b'27',b'.296',b'13',b'15',b'.867',b'10',b'38',b'15',b'7',b'1',b'5',b'13',False
70,,akron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,akron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,b'2016-11-12',akron,b'@',b'Youngstown State',1,b'L',b'82',b'90',b'29',b'65',b'.446',b'10',b'31',b'.323',b'14',b'22',b'.636',b'9',b'33',b'14',b'5',b'4',b'14',b'16',b'33',b'65',b'.508',b'11',b'27',b'.407',b'13',b'18',b'.722',b'5',b'30',b'17',b'8',b'3',b'9',b'18',False
73,b'2016-11-17',akron,b'',b'American',1,b'W',b'72',b'62',b'20',b'55',b'.364',b'5',b'21',b'.238',b'27',b'34',b'.794',b'13',b'43',b'7',b'5',b'1',b'10',b'16',b'23',b'55',b'.418',b'7',b'20',b'.350',b'9',b'17',b'.529',b'5',b'28',b'7',b'8',b'0',b'10',b'24',False
74,b'2016-11-20',akron,b'',b'Radford',1,b'W',b'88',b'41',b'30',b'53',b'.566',b'13',b'26',b'.500',b'15',b'21',b'.714',b'7',b'34',b'15',b'8',b'3',b'14',b'20',b'15',b'48',b'.313',b'2',b'10',b'.200',b'9',b'19',b'.474',b'9',b'24',b'5',b'5',b'1',b'22',b'18',False
75,b'2016-11-22',akron,b'',b'Georgia Southern',1,b'W',b'75',b'67',b'26',b'56',b'.464',b'11',b'36',b'.306',b'12',b'16',b'.750',b'6',b'32',b'20',b'4',b'4',b'13',b'16',b'25',b'53',b'.472',b'4',b'15',b'.267',b'13',b'19',b'.684',b'3',b'23',b'8',b'9',b'2',b'14',b'23',False
76,b'2016-11-25',akron,b'N',b'Air Force',1,b'W',b'84',b'75',b'26',b'58',b'.448',b'12',b'37',b'.324',b'20',b'29',b'.690',b'13',b'33',b'12',b'5',b'3',b'11',b'25',b'25',b'54',b'.463',b'5',b'15',b'.333',b'20',b'24',b'.833',b'9',b'30',b'8',b'6',b'2',b'12',b'21',False
77,b'2016-11-26',akron,b'N',b'Mercer',1,b'W',b'65',b'63',b'20',b'43',b'.465',b'10',b'20',b'.500',b'15',b'19',b'.789',b'5',b'21',b'8',b'1',b'2',b'10',b'20',b'22',b'52',b'.423',b'7',b'19',b'.368',b'12',b'18',b'.667',b'13',b'29',b'11',b'1',b'0',b'11',b'16',False
78,b'2016-11-30',akron,b'',b'Adrian',0,b'W',b'95',b'41',b'37',b'60',b'.617',b'14',b'27',b'.519',b'7',b'8',b'.875',b'12',b'37',b'20',b'6',b'7',b'12',b'11',b'14',b'56',b'.250',b'3',b'14',b'.214',b'10',b'14',b'.714',b'9',b'16',b'4',b'4',b'1',b'15',b'15',False
79,b'2016-12-03',akron,b'@',b'Creighton',1,b'L',b'70',b'82',b'27',b'57',b'.474',b'12',b'31',b'.387',b'4',b'8',b'.500',b'8',b'29',b'15',b'6',b'3',b'16',b'18',b'32',b'58',b'.552',b'8',b'24',b'.333',b'10',b'16',b'.625',b'6',b'31',b'23',b'9',b'2',b'11',b'11',False
80,b'2016-12-07',akron,b'',b'Coppin State',1,b'W',b'87',b'63',b'29',b'51',b'.569',b'12',b'26',b'.462',b'17',b'25',b'.680',b'10',b'37',b'21',b'5',b'10',b'17',b'16',b'25',b'64',b'.391',b'8',b'17',b'.471',b'5',b'10',b'.500',b'7',b'18',b'10',b'6',b'2',b'13',b'22',False
81,b'2016-12-10',akron,b'@',b'Gonzaga',1,b'L',b'43',b'61',b'16',b'60',b'.267',b'5',b'25',b'.200',b'6',b'14',b'.429',b'14',b'34',b'7',b'7',b'3',b'12',b'16',b'20',b'50',b'.400',b'4',b'15',b'.267',b'17',b'20',b'.850',b'7',b'31',b'11',b'8',b'4',b'11',b'13',False
82,b'2016-12-17',akron,b'',b'Marshall',1,b'W',b'99',b'88',b'34',b'58',b'.586',b'15',b'28',b'.536',b'16',b'20',b'.800',b'7',b'34',b'21',b'2',b'1',b'15',b'20',b'30',b'63',b'.476',b'12',b'27',b'.444',b'16',b'23',b'.696',b'6',b'21',b'24',b'7',b'0',b'10',b'19',False
83,b'2016-12-21',akron,b'N',b'UC-Irvine',1,b'W',b'88',b'80',b'27',b'54',b'.500',b'15',b'31',b'.484',b'19',b'26',b'.731',b'6',b'26',b'14',b'7',b'0',b'7',b'20',b'27',b'57',b'.474',b'7',b'16',b'.438',b'19',b'23',b'.826',b'12',b'35',b'12',b'3',b'3',b'13',b'22',False
