,Date,TEAM,homeStatus,Opponent,oppHasLink,winner,pointsFor,pointsAllowed,FG,FGA,FG_pc,3P,3PA,3P_pc,FT,FTA,FT_pc,ORB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG_pc_opp,3P_opp,3PA_opp,3P_pc_opp,FT_opp,FTA_opp,FT_pc_opp,ORB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp,tourneyGame
11,b'2014-12-20',abilene-christian,b'@',b'Boise State',1,b'L',b'33',b'77',b'11',b'55',b'.200',b'6',b'19',b'.316',b'5',b'6',b'.833',b'11',b'21',b'4',b'4',b'0',b'9',b'12',b'31',b'52',b'.596',b'10',b'20',b'.500',b'5',b'6',b'.833',b'8',b'40',b'17',b'2',b'6',b'12',b'7',False
12,b'2014-12-22',abilene-christian,b'N',b'South Carolina State',1,b'W',b'65',b'59',b'23',b'54',b'.426',b'8',b'24',b'.333',b'11',b'18',b'.611',b'6',b'24',b'14',b'7',b'0',b'14',b'21',b'18',b'45',b'.400',b'4',b'15',b'.267',b'19',b'24',b'.792',b'7',b'35',b'11',b'8',b'6',b'22',b'21',False
13,b'2014-12-23',abilene-christian,b'N',b'Arkansas-Pine Bluff',1,b'W',b'69',b'61',b'24',b'45',b'.533',b'10',b'20',b'.500',b'11',b'16',b'.688',b'5',b'27',b'15',b'7',b'2',b'18',b'21',b'20',b'53',b'.377',b'5',b'19',b'.263',b'16',b'20',b'.800',b'11',b'29',b'5',b'3',b'2',b'14',b'19',False
14,b'2014-12-28',abilene-christian,b'@',b'Grand Canyon',1,b'L',b'81',b'83',b'31',b'59',b'.525',b'9',b'22',b'.409',b'10',b'16',b'.625',b'3',b'21',b'11',b'4',b'2',b'11',b'27',b'29',b'47',b'.617',b'4',b'11',b'.364',b'21',b'35',b'.600',b'3',b'26',b'19',b'7',b'1',b'16',b'18',False
15,b'2015-01-04',abilene-christian,b'',b'Central Arkansas',1,b'W',b'87',b'70',b'29',b'54',b'.537',b'11',b'18',b'.611',b'18',b'22',b'.818',b'7',b'29',b'16',b'7',b'0',b'14',b'19',b'24',b'51',b'.471',b'6',b'16',b'.375',b'16',b'20',b'.800',b'5',b'25',b'11',b'7',b'3',b'16',b'20',False
16,b'2015-01-10',abilene-christian,b'',b'Nicholls State',1,b'W',b'71',b'54',b'22',b'58',b'.379',b'9',b'25',b'.360',b'18',b'21',b'.857',b'9',b'38',b'11',b'7',b'3',b'15',b'15',b'20',b'57',b'.351',b'3',b'18',b'.167',b'11',b'18',b'.611',b'11',b'33',b'5',b'7',b'5',b'13',b'15',False
17,b'2015-01-13',abilene-christian,b'@',b'Northwestern State',1,b'W',b'95',b'81',b'34',b'59',b'.576',b'16',b'27',b'.593',b'11',b'12',b'.917',b'5',b'27',b'17',b'6',b'0',b'9',b'23',b'27',b'57',b'.474',b'7',b'18',b'.389',b'20',b'24',b'.833',b'7',b'25',b'10',b'2',b'3',b'9',b'15',False
18,b'2015-01-17',abilene-christian,b'',b'Stephen F. Austin',1,b'L',b'64',b'82',b'21',b'54',b'.389',b'8',b'16',b'.500',b'14',b'17',b'.824',b'6',b'21',b'15',b'4',b'2',b'11',b'17',b'35',b'59',b'.593',b'6',b'15',b'.400',b'6',b'12',b'.500',b'12',b'38',b'21',b'7',b'5',b'14',b'18',False
19,b'2015-01-20',abilene-christian,b'@',b'McNeese State',1,b'L',b'56',b'63',b'17',b'53',b'.321',b'7',b'20',b'.350',b'15',b'24',b'.625',b'6',b'36',b'9',b'6',b'1',b'12',b'29',b'22',b'56',b'.393',b'2',b'20',b'.100',b'17',b'36',b'.472',b'12',b'45',b'15',b'4',b'7',b'11',b'20',False
20,b'2015-01-24',abilene-christian,b'',b'Incarnate Word',1,b'L',b'61',b'77',b'22',b'45',b'.489',b'4',b'16',b'.250',b'13',b'21',b'.619',b'5',b'20',b'12',b'7',b'4',b'14',b'20',b'29',b'50',b'.580',b'6',b'13',b'.462',b'13',b'20',b'.650',b'7',b'28',b'12',b'6',b'2',b'12',b'15',False
21,b'2015-01-26',abilene-christian,b'',b'Sam Houston State',1,b'L',b'63',b'80',b'23',b'43',b'.535',b'8',b'16',b'.500',b'9',b'21',b'.429',b'4',b'22',b'17',b'3',b'1',b'12',b'23',b'26',b'52',b'.500',b'12',b'26',b'.462',b'16',b'21',b'.762',b'9',b'32',b'14',b'4',b'2',b'9',b'20',False
22,,abilene-christian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,abilene-christian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,b'2015-01-31',abilene-christian,b'@',b'Lamar',1,b'L',b'74',b'84',b'28',b'57',b'.491',b'10',b'22',b'.455',b'8',b'15',b'.533',b'4',b'23',b'14',b'6',b'0',b'11',b'27',b'30',b'52',b'.577',b'5',b'13',b'.385',b'19',b'29',b'.655',b'6',b'32',b'15',b'6',b'6',b'15',b'21',False
25,b'2015-02-02',abilene-christian,b'@',b'Houston Baptist',1,b'L',b'61',b'77',b'24',b'59',b'.407',b'4',b'16',b'.250',b'9',b'12',b'.750',b'10',b'24',b'9',b'9',b'0',b'14',b'15',b'33',b'59',b'.559',b'4',b'15',b'.267',b'7',b'9',b'.778',b'11',b'36',b'20',b'6',b'5',b'16',b'19',False
26,b'2015-02-07',abilene-christian,b'',b'Southeastern Louisiana',1,b'L',b'52',b'65',b'20',b'58',b'.345',b'9',b'26',b'.346',b'3',b'4',b'.750',b'8',b'28',b'10',b'4',b'2',b'11',b'14',b'25',b'51',b'.490',b'6',b'17',b'.353',b'9',b'14',b'.643',b'9',b'34',b'16',b'7',b'3',b'13',b'10',False
27,b'2015-02-09',abilene-christian,b'N',b'Lamar',1,b'L',b'61',b'80',b'18',b'48',b'.375',b'9',b'18',b'.500',b'16',b'20',b'.800',b'12',b'28',b'11',b'5',b'5',b'21',b'23',b'22',b'48',b'.458',b'11',b'19',b'.579',b'25',b'31',b'.806',b'11',b'30',b'10',b'5',b'6',b'15',b'20',False
28,b'2015-02-16',abilene-christian,b'@',b'Sam Houston State',1,b'L',b'49',b'71',b'18',b'39',b'.462',b'7',b'17',b'.412',b'6',b'12',b'.500',b'4',b'26',b'12',b'2',b'1',b'18',b'23',b'22',b'58',b'.379',b'5',b'25',b'.200',b'22',b'28',b'.786',b'17',b'39',b'16',b'8',b'3',b'7',b'19',False
29,b'2015-02-21',abilene-christian,b'@',b'Southeastern Louisiana',1,b'L',b'54',b'55',b'18',b'41',b'.439',b'6',b'15',b'.400',b'12',b'16',b'.750',b'5',b'23',b'9',b'6',b'0',b'19',b'21',b'21',b'40',b'.525',b'2',b'9',b'.222',b'11',b'19',b'.579',b'4',b'20',b'7',b'7',b'5',b'17',b'17',False
30,b'2015-02-24',abilene-christian,b'',b'Texas A&M-Corpus Christi',1,b'L',b'44',b'67',b'17',b'48',b'.354',b'5',b'15',b'.333',b'5',b'7',b'.714',b'3',b'21',b'9',b'6',b'0',b'14',b'26',b'19',b'42',b'.452',b'5',b'12',b'.417',b'24',b'35',b'.686',b'8',b'33',b'10',b'9',b'3',b'12',b'13',False
31,b'2015-02-28',abilene-christian,b'@',b'New Orleans',1,b'L',b'55',b'75',b'20',b'51',b'.392',b'6',b'14',b'.429',b'9',b'13',b'.692',b'8',b'24',b'13',b'9',b'0',b'12',b'22',b'26',b'45',b'.578',b'9',b'12',b'.750',b'14',b'19',b'.737',b'3',b'26',b'15',b'5',b'6',b'10',b'18',False
32,b'2015-03-03',abilene-christian,b'',b'Houston Baptist',1,b'W',b'83',b'71',b'34',b'56',b'.607',b'7',b'14',b'.500',b'8',b'9',b'.889',b'3',b'16',b'20',b'8',b'2',b'6',b'20',b'28',b'48',b'.583',b'4',b'13',b'.308',b'11',b'19',b'.579',b'12',b'28',b'11',b'3',b'2',b'17',b'14',False
33,b'2015-03-05',abilene-christian,b'@',b'Incarnate Word',1,b'L',b'52',b'64',b'19',b'61',b'.311',b'3',b'15',b'.200',b'11',b'12',b'.917',b'7',b'28',b'6',b'5',b'0',b'7',b'19',b'24',b'49',b'.490',b'3',b'13',b'.231',b'13',b'17',b'.765',b'5',b'37',b'13',b'2',b'2',b'13',b'13',False
34,b'2015-03-07',abilene-christian,b'@',b'Texas A&M-Corpus Christi',1,b'L',b'27',b'58',b'9',b'48',b'.188',b'2',b'20',b'.100',b'7',b'9',b'.778',b'7',b'31',b'7',b'3',b'0',b'13',b'16',b'19',b'44',b'.432',b'5',b'19',b'.263',b'15',b'22',b'.682',b'6',b'39',b'8',b'9',b'7',b'9',b'10',False
35,,air-force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,air-force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,b'2014-11-14',air-force,b'@',b'Army',1,b'L',b'78',b'84',b'31',b'62',b'.500',b'6',b'19',b'.316',b'10',b'15',b'.667',b'11',b'26',b'14',b'8',b'6',b'18',b'21',b'30',b'61',b'.492',b'13',b'25',b'.520',b'11',b'17',b'.647',b'14',b'33',b'18',b'6',b'4',b'15',b'21',False
38,b'2014-11-15',air-force,b'N',b'Citadel',1,b'W',b'68',b'55',b'24',b'43',b'.558',b'9',b'20',b'.450',b'11',b'14',b'.786',b'10',b'31',b'17',b'3',b'2',b'17',b'22',b'21',b'51',b'.412',b'4',b'18',b'.222',b'9',b'19',b'.474',b'11',b'20',b'7',b'6',b'0',b'11',b'17',False
39,b'2014-11-19',air-force,b'',b'Colorado Christian',0,b'W',b'70',b'47',b'26',b'47',b'.553',b'9',b'17',b'.529',b'9',b'15',b'.600',b'7',b'42',b'21',b'6',b'7',b'15',b'19',b'14',b'56',b'.250',b'6',b'27',b'.222',b'13',b'18',b'.722',b'11',b'30',b'10',b'12',b'1',b'12',b'17',False
40,b'2014-11-22',air-force,b'',b'Western State',0,b'W',b'90',b'60',b'31',b'46',b'.674',b'15',b'21',b'.714',b'13',b'18',b'.722',b'2',b'27',b'30',b'6',b'1',b'10',b'16',b'22',b'51',b'.431',b'10',b'26',b'.385',b'6',b'11',b'.545',b'4',b'20',b'17',b'3',b'0',b'10',b'18',False
41,b'2014-11-25',air-force,b'@',b'Colorado',1,b'L',b'53',b'68',b'18',b'55',b'.327',b'4',b'20',b'.200',b'13',b'20',b'.650',b'8',b'23',b'11',b'10',b'4',b'10',b'20',b'21',b'48',b'.438',b'7',b'16',b'.438',b'19',b'24',b'.792',b'10',b'37',b'13',b'7',b'7',b'15',b'22',False
42,b'2014-11-30',air-force,b'@',b'Texas Tech',1,b'L',b'62',b'63',b'23',b'47',b'.489',b'8',b'18',b'.444',b'8',b'9',b'.889',b'8',b'24',b'9',b'12',b'4',b'18',b'19',b'20',b'52',b'.385',b'6',b'19',b'.316',b'17',b'22',b'.773',b'15',b'31',b'8',b'9',b'4',b'18',b'13',False
43,b'2014-12-03',air-force,b'',b'Grambling',1,b'W',b'59',b'34',b'20',b'53',b'.377',b'5',b'24',b'.208',b'14',b'25',b'.560',b'21',b'43',b'13',b'7',b'3',b'9',b'16',b'13',b'45',b'.289',b'1',b'8',b'.125',b'7',b'11',b'.636',b'9',b'24',b'9',b'5',b'1',b'11',b'21',False
44,b'2014-12-08',air-force,b'',b'Omaha',1,b'W',b'77',b'61',b'27',b'50',b'.540',b'9',b'25',b'.360',b'14',b'17',b'.824',b'7',b'26',b'21',b'6',b'4',b'10',b'16',b'23',b'58',b'.397',b'6',b'24',b'.250',b'9',b'11',b'.818',b'12',b'27',b'14',b'6',b'4',b'15',b'20',False
45,b'2014-12-13',air-force,b'',b'Arkansas-Pine Bluff',1,b'W',b'80',b'47',b'26',b'43',b'.605',b'11',b'21',b'.524',b'17',b'24',b'.708',b'9',b'30',b'19',b'9',b'0',b'14',b'16',b'17',b'40',b'.425',b'6',b'15',b'.400',b'7',b'11',b'.636',b'4',b'13',b'12',b'8',b'3',b'15',b'18',False
46,b'2014-12-20',air-force,b'',b'UC-Davis',1,b'L',b'75',b'81',b'26',b'62',b'.419',b'7',b'27',b'.259',b'16',b'21',b'.762',b'11',b'31',b'14',b'4',b'1',b'9',b'21',b'25',b'48',b'.521',b'6',b'19',b'.316',b'25',b'28',b'.893',b'5',b'28',b'17',b'4',b'3',b'8',b'19',False
47,b'2014-12-22',air-force,b'',b'Jacksonville State',1,b'W(1 OT)',b'66',b'65',b'22',b'45',b'.489',b'10',b'23',b'.435',b'12',b'18',b'.667',b'1',b'31',b'17',b'1',b'8',b'10',b'12',b'25',b'66',b'.379',b'9',b'25',b'.360',b'6',b'7',b'.857',b'9',b'33',b'14',b'2',b'1',b'7',b'16',False
48,b'2014-12-31',air-force,b'@',b'San Diego State',1,b'L',b'49',b'53',b'19',b'43',b'.442',b'1',b'11',b'.091',b'10',b'13',b'.769',b'5',b'30',b'5',b'6',b'3',b'17',b'14',b'22',b'61',b'.361',b'4',b'21',b'.190',b'5',b'10',b'.500',b'11',b'27',b'12',b'6',b'4',b'9',b'14',False
49,b'2015-01-03',air-force,b'@',b'Nevada',1,b'L',b'62',b'80',b'23',b'50',b'.460',b'6',b'20',b'.300',b'10',b'18',b'.556',b'8',b'20',b'12',b'8',b'0',b'9',b'24',b'24',b'50',b'.480',b'7',b'23',b'.304',b'25',b'35',b'.714',b'16',b'34',b'18',b'6',b'1',b'10',b'18',False
50,b'2015-01-07',air-force,b'',b'San Jose State',1,b'W',b'78',b'56',b'33',b'54',b'.611',b'8',b'17',b'.471',b'4',b'8',b'.500',b'4',b'29',b'23',b'6',b'1',b'11',b'13',b'22',b'49',b'.449',b'9',b'27',b'.333',b'3',b'8',b'.375',b'4',b'22',b'11',b'6',b'2',b'14',b'13',False
51,b'2015-01-10',air-force,b'',b'Colorado State',1,b'L',b'87',b'92',b'30',b'63',b'.476',b'16',b'35',b'.457',b'11',b'19',b'.579',b'8',b'30',b'25',b'5',b'1',b'5',b'23',b'30',b'57',b'.526',b'8',b'26',b'.308',b'24',b'36',b'.667',b'10',b'39',b'20',b'1',b'3',b'11',b'15',False
52,b'2015-01-14',air-force,b'@',b'New Mexico',1,b'L',b'48',b'60',b'16',b'46',b'.348',b'6',b'22',b'.273',b'10',b'16',b'.625',b'7',b'22',b'11',b'9',b'0',b'12',b'19',b'19',b'38',b'.500',b'6',b'20',b'.300',b'16',b'23',b'.696',b'7',b'29',b'17',b'7',b'4',b'16',b'20',False
53,b'2015-01-17',air-force,b'@',b'Utah State',1,b'L',b'59',b'71',b'22',b'53',b'.415',b'9',b'22',b'.409',b'6',b'11',b'.545',b'9',b'30',b'13',b'6',b'2',b'10',b'16',b'26',b'48',b'.542',b'13',b'23',b'.565',b'6',b'9',b'.667',b'2',b'24',b'22',b'4',b'4',b'8',b'13',False
54,b'2015-01-20',air-force,b'',b'San Diego State',1,b'L',b'45',b'77',b'18',b'45',b'.400',b'3',b'18',b'.167',b'6',b'12',b'.500',b'4',b'16',b'9',b'6',b'2',b'12',b'16',b'28',b'48',b'.583',b'13',b'22',b'.591',b'8',b'14',b'.571',b'9',b'31',b'20',b'11',b'6',b'11',b'12',False
55,b'2015-01-24',air-force,b'',b'Boise State',1,b'L',b'68',b'77',b'28',b'51',b'.549',b'6',b'18',b'.333',b'6',b'7',b'.857',b'8',b'25',b'17',b'4',b'1',b'11',b'16',b'26',b'45',b'.578',b'14',b'22',b'.636',b'11',b'14',b'.786',b'4',b'19',b'19',b'8',b'1',b'9',b'13',False
56,b'2015-01-28',air-force,b'@',b'San Jose State',1,b'W',b'66',b'52',b'19',b'45',b'.422',b'7',b'16',b'.438',b'21',b'25',b'.840',b'7',b'28',b'13',b'6',b'1',b'10',b'18',b'17',b'44',b'.386',b'6',b'18',b'.333',b'12',b'16',b'.750',b'4',b'20',b'11',b'5',b'4',b'14',b'23',False
57,,air-force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,,air-force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,b'2015-01-31',air-force,b'@',b'UNLV',1,b'L',b'63',b'74',b'23',b'52',b'.442',b'10',b'22',b'.455',b'7',b'8',b'.875',b'8',b'27',b'12',b'1',b'1',b'14',b'19',b'24',b'52',b'.462',b'9',b'24',b'.375',b'17',b'24',b'.708',b'9',b'26',b'16',b'6',b'6',b'5',b'9',False
60,b'2015-02-04',air-force,b'',b'New Mexico',1,b'W',b'53',b'49',b'19',b'47',b'.404',b'7',b'26',b'.269',b'8',b'14',b'.571',b'3',b'20',b'16',b'8',b'3',b'8',b'14',b'17',b'42',b'.405',b'9',b'23',b'.391',b'6',b'12',b'.500',b'6',b'32',b'12',b'4',b'5',b'14',b'15',False
61,b'2015-02-07',air-force,b'',b'Wyoming',1,b'W',b'73',b'50',b'28',b'49',b'.571',b'10',b'20',b'.500',b'7',b'8',b'.875',b'6',b'31',b'18',b'7',b'2',b'8',b'17',b'17',b'49',b'.347',b'8',b'30',b'.267',b'8',b'16',b'.500',b'10',b'24',b'8',b'5',b'4',b'11',b'11',False
62,b'2015-02-11',air-force,b'@',b'Boise State',1,b'L',b'42',b'67',b'17',b'41',b'.415',b'4',b'16',b'.250',b'4',b'14',b'.286',b'5',b'23',b'9',b'4',b'0',b'14',b'15',b'23',b'50',b'.460',b'10',b'27',b'.370',b'11',b'12',b'.917',b'6',b'31',b'15',b'7',b'3',b'10',b'16',False
63,b'2015-02-14',air-force,b'',b'UNLV',1,b'W',b'76',b'75',b'25',b'59',b'.424',b'12',b'25',b'.480',b'14',b'21',b'.667',b'11',b'27',b'24',b'7',b'1',b'5',b'12',b'28',b'55',b'.509',b'9',b'25',b'.360',b'10',b'12',b'.833',b'12',b'39',b'22',b'0',b'6',b'15',b'17',False
64,b'2015-02-21',air-force,b'@',b'Colorado State',1,b'L',b'53',b'66',b'22',b'51',b'.431',b'7',b'16',b'.438',b'2',b'7',b'.286',b'3',b'22',b'14',b'8',b'1',b'15',b'20',b'23',b'53',b'.434',b'8',b'22',b'.364',b'12',b'16',b'.750',b'10',b'35',b'14',b'8',b'8',b'15',b'14',False
65,b'2015-02-25',air-force,b'',b'Nevada',1,b'W',b'75',b'70',b'23',b'43',b'.535',b'6',b'12',b'.500',b'23',b'33',b'.697',b'7',b'28',b'18',b'5',b'3',b'14',b'21',b'24',b'52',b'.462',b'8',b'18',b'.444',b'14',b'32',b'.438',b'16',b'33',b'12',b'12',b'4',b'16',b'31',False
66,b'2015-02-28',air-force,b'',b'Utah State',1,b'L',b'60',b'74',b'25',b'62',b'.403',b'4',b'21',b'.190',b'6',b'14',b'.429',b'9',b'29',b'10',b'7',b'1',b'7',b'22',b'24',b'50',b'.480',b'8',b'26',b'.308',b'18',b'20',b'.900',b'5',b'35',b'13',b'4',b'7',b'10',b'18',False
67,b'2015-03-04',air-force,b'@',b'Fresno State',1,b'L',b'66',b'68',b'28',b'61',b'.459',b'5',b'20',b'.250',b'5',b'10',b'.500',b'5',b'29',b'18',b'6',b'0',b'7',b'16',b'24',b'54',b'.444',b'9',b'26',b'.346',b'11',b'16',b'.688',b'8',b'33',b'17',b'4',b'2',b'11',b'14',False
68,b'2015-03-11',air-force,b'N',b'New Mexico',1,b'W',b'68',b'61',b'24',b'50',b'.480',b'8',b'21',b'.381',b'12',b'16',b'.750',b'6',b'23',b'16',b'9',b'1',b'11',b'19',b'20',b'48',b'.417',b'8',b'25',b'.320',b'13',b'22',b'.591',b'14',b'32',b'14',b'5',b'3',b'18',b'22',False
69,b'2015-03-12',air-force,b'N',b'Boise State',1,b'L',b'68',b'80',b'26',b'47',b'.553',b'4',b'12',b'.333',b'12',b'17',b'.706',b'7',b'26',b'14',b'5',b'1',b'16',b'20',b'25',b'50',b'.500',b'12',b'28',b'.429',b'18',b'22',b'.818',b'6',b'23',b'14',b'6',b'1',b'10',b'20',False
70,,akron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,akron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,b'2014-11-14',akron,b'',b'UMBC',1,b'W',b'74',b'57',b'25',b'53',b'.472',b'12',b'30',b'.400',b'12',b'21',b'.571',b'9',b'31',b'17',b'7',b'5',b'12',b'22',b'20',b'48',b'.417',b'3',b'12',b'.250',b'14',b'28',b'.500',b'8',b'30',b'13',b'9',b'0',b'14',b'19',False
73,b'2014-11-20',akron,b'N',b'USC',1,b'W',b'66',b'46',b'24',b'60',b'.400',b'8',b'27',b'.296',b'10',b'13',b'.769',b'12',b'36',b'14',b'10',b'6',b'12',b'17',b'15',b'53',b'.283',b'2',b'12',b'.167',b'14',b'22',b'.636',b'13',b'37',b'6',b'5',b'1',b'16',b'17',False
74,b'2014-11-21',akron,b'N',b'Miami (FL)',1,b'L',b'51',b'79',b'20',b'60',b'.333',b'7',b'18',b'.389',b'4',b'7',b'.571',b'10',b'23',b'13',b'3',b'4',b'8',b'15',b'32',b'54',b'.593',b'8',b'17',b'.471',b'7',b'12',b'.583',b'12',b'40',b'19',b'5',b'7',b'11',b'13',False
75,b'2014-11-23',akron,b'N',b'South Carolina',1,b'W',b'68',b'63',b'21',b'50',b'.420',b'4',b'20',b'.200',b'22',b'27',b'.815',b'6',b'28',b'6',b'6',b'6',b'15',b'19',b'25',b'64',b'.391',b'2',b'10',b'.200',b'11',b'20',b'.550',b'18',b'42',b'11',b'8',b'2',b'16',b'20',False
76,b'2014-11-25',akron,b'@',b'Penn State',1,b'L',b'72',b'78',b'24',b'62',b'.387',b'8',b'23',b'.348',b'16',b'17',b'.941',b'8',b'29',b'7',b'5',b'6',b'9',b'21',b'26',b'57',b'.456',b'7',b'19',b'.368',b'19',b'26',b'.731',b'10',b'36',b'13',b'4',b'9',b'12',b'15',False
77,b'2014-11-30',akron,b'',b'Bryant',1,b'W',b'72',b'66',b'24',b'52',b'.462',b'9',b'23',b'.391',b'15',b'23',b'.652',b'9',b'37',b'13',b'4',b'5',b'13',b'13',b'21',b'60',b'.350',b'13',b'28',b'.464',b'11',b'15',b'.733',b'7',b'28',b'12',b'8',b'0',b'8',b'19',False
78,b'2014-12-02',akron,b'',b'Arkansas-Pine Bluff',1,b'W',b'81',b'60',b'24',b'56',b'.429',b'9',b'25',b'.360',b'24',b'37',b'.649',b'14',b'40',b'18',b'8',b'4',b'14',b'14',b'23',b'57',b'.404',b'7',b'16',b'.438',b'7',b'9',b'.778',b'6',b'23',b'14',b'10',b'0',b'16',b'23',False
79,b'2014-12-04',akron,b'',b'Western Illinois',1,b'W',b'73',b'49',b'24',b'55',b'.436',b'13',b'33',b'.394',b'12',b'18',b'.667',b'6',b'34',b'20',b'7',b'9',b'9',b'21',b'17',b'48',b'.354',b'4',b'15',b'.267',b'11',b'20',b'.550',b'3',b'26',b'8',b'3',b'0',b'11',b'18',False
80,b'2014-12-13',akron,b'',b'Middle Tennessee',1,b'L',b'61',b'62',b'19',b'47',b'.404',b'8',b'21',b'.381',b'15',b'20',b'.750',b'5',b'23',b'12',b'4',b'3',b'11',b'19',b'22',b'40',b'.550',b'5',b'10',b'.500',b'13',b'21',b'.619',b'3',b'25',b'13',b'2',b'4',b'14',b'20',False
81,b'2014-12-16',akron,b'@',b'North Dakota State',1,b'L',b'46',b'55',b'17',b'57',b'.298',b'5',b'19',b'.263',b'7',b'13',b'.538',b'15',b'35',b'6',b'6',b'3',b'11',b'17',b'17',b'51',b'.333',b'4',b'14',b'.286',b'17',b'20',b'.850',b'11',b'36',b'6',b'5',b'7',b'8',b'9',False
82,b'2014-12-20',akron,b'',b'Bluffton',0,b'W',b'92',b'53',b'37',b'66',b'.561',b'8',b'21',b'.381',b'10',b'17',b'.588',b'12',b'26',b'13',b'17',b'3',b'8',b'13',b'18',b'45',b'.400',b'5',b'20',b'.250',b'12',b'18',b'.667',b'10',b'24',b'11',b'5',b'0',b'28',b'18',False
