,Date,TEAM,homeStatus,Opponent,oppHasLink,winner,pointsFor,pointsAllowed,FG,FGA,FG_pc,3P,3PA,3P_pc,FT,FTA,FT_pc,ORB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG_pc_opp,3P_opp,3PA_opp,3P_pc_opp,FT_opp,FTA_opp,FT_pc_opp,ORB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp,tourneyGame
11,b'2017-12-09',abilene-christian,b'',b'Texas State',1,b'W',b'72',b'68',b'26',b'58',b'.448',b'10',b'29',b'.345',b'10',b'17',b'.588',b'6',b'25',b'16',b'4',b'7',b'9',b'15',b'26',b'56',b'.464',b'6',b'16',b'.375',b'10',b'17',b'.588',b'7',b'33',b'13',b'3',b'3',b'11',b'17',False
12,b'2017-12-17',abilene-christian,b'@',b'Lipscomb',1,b'L',b'65',b'67',b'25',b'62',b'.403',b'6',b'21',b'.286',b'9',b'11',b'.818',b'7',b'29',b'7',b'15',b'4',b'24',b'27',b'20',b'52',b'.385',b'3',b'20',b'.150',b'24',b'31',b'.774',b'9',b'34',b'14',b'8',b'2',b'29',b'14',False
13,b'2017-12-19',abilene-christian,b'',b'Arlington Baptist',0,b'W',b'109',b'60',b'45',b'70',b'.643',b'15',b'32',b'.469',b'4',b'6',b'.667',b'12',b'41',b'30',b'16',b'11',b'15',b'19',b'23',b'61',b'.377',b'7',b'17',b'.412',b'7',b'13',b'.538',b'9',b'22',b'10',b'7',b'2',b'21',b'9',False
14,b'2017-12-22',abilene-christian,b'@',b'Texas Tech',1,b'L',b'47',b'74',b'18',b'61',b'.295',b'4',b'20',b'.200',b'7',b'7',b'1.000',b'5',b'29',b'6',b'5',b'0',b'10',b'26',b'25',b'49',b'.510',b'7',b'18',b'.389',b'17',b'34',b'.500',b'8',b'40',b'16',b'4',b'4',b'12',b'10',False
15,b'2017-12-28',abilene-christian,b'@',b'New Orleans',1,b'L',b'74',b'77',b'24',b'48',b'.500',b'8',b'18',b'.444',b'18',b'25',b'.720',b'4',b'23',b'15',b'11',b'4',b'15',b'31',b'22',b'44',b'.500',b'0',b'6',b'.000',b'33',b'47',b'.702',b'5',b'27',b'16',b'10',b'3',b'16',b'21',False
16,b'2017-12-30',abilene-christian,b'',b'Sam Houston State',1,b'W',b'75',b'72',b'25',b'55',b'.455',b'9',b'22',b'.409',b'16',b'27',b'.593',b'8',b'34',b'17',b'6',b'11',b'15',b'22',b'24',b'58',b'.414',b'9',b'21',b'.429',b'15',b'21',b'.714',b'5',b'30',b'13',b'7',b'1',b'15',b'23',False
17,b'2018-01-03',abilene-christian,b'',b'McNeese State',1,b'W',b'79',b'74',b'28',b'60',b'.467',b'6',b'24',b'.250',b'17',b'24',b'.708',b'4',b'33',b'17',b'7',b'2',b'11',b'20',b'27',b'58',b'.466',b'8',b'24',b'.333',b'12',b'19',b'.632',b'5',b'36',b'9',b'4',b'2',b'15',b'18',False
18,b'2018-01-06',abilene-christian,b'',b'Southeastern Louisiana',1,b'L',b'70',b'72',b'29',b'66',b'.439',b'5',b'18',b'.278',b'7',b'13',b'.538',b'9',b'27',b'16',b'8',b'5',b'9',b'22',b'26',b'50',b'.520',b'9',b'17',b'.529',b'11',b'18',b'.611',b'7',b'36',b'14',b'3',b'4',b'19',b'14',False
19,b'2018-01-10',abilene-christian,b'@',b'Houston Baptist',1,b'W',b'82',b'74',b'30',b'55',b'.545',b'6',b'19',b'.316',b'16',b'22',b'.727',b'3',b'21',b'18',b'7',b'7',b'10',b'24',b'25',b'58',b'.431',b'10',b'24',b'.417',b'14',b'23',b'.609',b'11',b'34',b'13',b'3',b'0',b'16',b'20',False
20,b'2018-01-13',abilene-christian,b'@',b'Northwestern State',1,b'W',b'69',b'58',b'23',b'53',b'.434',b'8',b'18',b'.444',b'15',b'23',b'.652',b'7',b'29',b'13',b'9',b'0',b'15',b'22',b'19',b'48',b'.396',b'3',b'15',b'.200',b'17',b'29',b'.586',b'12',b'37',b'6',b'3',b'5',b'21',b'19',False
21,b'2018-01-17',abilene-christian,b'',b'Stephen F. Austin',1,b'L',b'66',b'76',b'19',b'43',b'.442',b'6',b'17',b'.353',b'22',b'29',b'.759',b'5',b'26',b'15',b'4',b'8',b'22',b'28',b'23',b'59',b'.390',b'4',b'17',b'.235',b'26',b'36',b'.722',b'15',b'33',b'10',b'11',b'2',b'13',b'23',False
22,,abilene-christian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,abilene-christian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,b'2018-01-20',abilene-christian,b'@',b'Central Arkansas',1,b'W',b'80',b'63',b'28',b'56',b'.500',b'10',b'22',b'.455',b'14',b'20',b'.700',b'8',b'36',b'19',b'6',b'5',b'11',b'20',b'23',b'57',b'.404',b'5',b'21',b'.238',b'12',b'16',b'.750',b'7',b'27',b'17',b'7',b'7',b'10',b'18',False
25,b'2018-01-24',abilene-christian,b'@',b'Texas A&M-Corpus Christi',1,b'L',b'66',b'80',b'18',b'51',b'.353',b'6',b'23',b'.261',b'24',b'30',b'.800',b'6',b'20',b'12',b'11',b'0',b'19',b'22',b'23',b'45',b'.511',b'11',b'23',b'.478',b'23',b'25',b'.920',b'4',b'30',b'14',b'12',b'2',b'25',b'25',False
26,b'2018-01-31',abilene-christian,b'',b'Lamar',1,b'W',b'74',b'69',b'26',b'49',b'.531',b'8',b'19',b'.421',b'14',b'21',b'.667',b'3',b'32',b'22',b'5',b'5',b'16',b'23',b'21',b'60',b'.350',b'10',b'27',b'.370',b'17',b'28',b'.607',b'10',b'32',b'13',b'10',b'0',b'13',b'20',False
27,b'2018-02-03',abilene-christian,b'@',b'Sam Houston State',1,b'L',b'77',b'84',b'28',b'52',b'.538',b'7',b'18',b'.389',b'14',b'21',b'.667',b'9',b'32',b'16',b'5',b'3',b'19',b'26',b'26',b'54',b'.481',b'6',b'18',b'.333',b'26',b'32',b'.813',b'7',b'25',b'17',b'6',b'1',b'11',b'18',False
28,b'2018-02-07',abilene-christian,b'',b'Nicholls State',1,b'L',b'65',b'69',b'25',b'60',b'.417',b'3',b'21',b'.143',b'12',b'16',b'.750',b'14',b'34',b'7',b'8',b'2',b'13',b'15',b'26',b'60',b'.433',b'9',b'27',b'.333',b'8',b'15',b'.533',b'16',b'37',b'13',b'8',b'1',b'15',b'18',False
29,b'2018-02-10',abilene-christian,b'',b'Incarnate Word',1,b'W',b'80',b'69',b'31',b'62',b'.500',b'9',b'24',b'.375',b'9',b'14',b'.643',b'16',b'39',b'16',b'7',b'5',b'17',b'27',b'18',b'45',b'.400',b'7',b'20',b'.350',b'26',b'36',b'.722',b'5',b'22',b'6',b'9',b'4',b'13',b'15',False
30,b'2018-02-17',abilene-christian,b'@',b'Southeastern Louisiana',1,b'L',b'54',b'68',b'20',b'59',b'.339',b'4',b'15',b'.267',b'10',b'14',b'.714',b'13',b'34',b'9',b'7',b'2',b'15',b'12',b'28',b'56',b'.500',b'7',b'20',b'.350',b'5',b'9',b'.556',b'7',b'32',b'14',b'4',b'4',b'13',b'17',False
31,b'2018-02-22',abilene-christian,b'',b'Texas A&M-Corpus Christi',1,b'L',b'67',b'76',b'23',b'54',b'.426',b'4',b'24',b'.167',b'17',b'27',b'.630',b'8',b'29',b'7',b'8',b'1',b'16',b'21',b'29',b'58',b'.500',b'0',b'9',b'.000',b'18',b'22',b'.818',b'8',b'34',b'5',b'10',b'2',b'13',b'22',False
32,b'2018-02-24',abilene-christian,b'',b'Central Arkansas',1,b'L',b'72',b'74',b'32',b'68',b'.471',b'3',b'14',b'.214',b'5',b'10',b'.500',b'12',b'31',b'12',b'11',b'5',b'10',b'19',b'24',b'55',b'.436',b'10',b'26',b'.385',b'16',b'21',b'.762',b'9',b'34',b'9',b'6',b'6',b'18',b'14',False
33,b'2018-02-28',abilene-christian,b'@',b'Stephen F. Austin',1,b'L',b'56',b'76',b'22',b'51',b'.431',b'7',b'18',b'.389',b'5',b'11',b'.455',b'7',b'28',b'17',b'6',b'2',b'23',b'20',b'27',b'54',b'.500',b'8',b'21',b'.381',b'14',b'20',b'.700',b'6',b'28',b'12',b'12',b'2',b'12',b'17',False
34,b'2018-03-03',abilene-christian,b'@',b'Incarnate Word',1,b'W',b'69',b'59',b'22',b'56',b'.393',b'6',b'20',b'.300',b'19',b'23',b'.826',b'9',b'33',b'10',b'6',b'1',b'9',b'14',b'21',b'54',b'.389',b'3',b'17',b'.176',b'14',b'15',b'.933',b'8',b'31',b'3',b'3',b'9',b'13',b'15',False
35,b'2018-03-12',abilene-christian,b'@',b'Drake',1,b'L(1 OT)',b'73',b'80',b'32',b'86',b'.372',b'6',b'31',b'.194',b'3',b'3',b'1.000',b'19',b'48',b'14',b'11',b'8',b'16',b'23',b'25',b'65',b'.385',b'6',b'25',b'.240',b'24',b'29',b'.828',b'5',b'34',b'12',b'11',b'5',b'12',b'12',False
36,,air-force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,air-force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,b'2017-11-12',air-force,b'',b'Texas State',1,b'W',b'65',b'57',b'25',b'60',b'.417',b'8',b'20',b'.400',b'7',b'9',b'.778',b'10',b'29',b'16',b'11',b'3',b'10',b'21',b'20',b'44',b'.455',b'5',b'13',b'.385',b'12',b'17',b'.706',b'6',b'31',b'8',b'4',b'3',b'19',b'14',False
39,b'2017-11-14',air-force,b'',b'Canisius',1,b'W',b'93',b'79',b'23',b'50',b'.460',b'9',b'21',b'.429',b'38',b'41',b'.927',b'10',b'32',b'14',b'6',b'4',b'14',b'20',b'27',b'63',b'.429',b'11',b'35',b'.314',b'14',b'16',b'.875',b'13',b'30',b'13',b'5',b'2',b'11',b'29',False
40,b'2017-11-20',air-force,b'',b'Arkansas-Pine Bluff',1,b'W',b'57',b'47',b'15',b'50',b'.300',b'6',b'22',b'.273',b'21',b'27',b'.778',b'10',b'37',b'11',b'5',b'1',b'12',b'12',b'19',b'48',b'.396',b'5',b'19',b'.263',b'4',b'8',b'.500',b'4',b'27',b'8',b'8',b'5',b'13',b'24',False
41,b'2017-11-21',air-force,b'',b'Pacific',1,b'L',b'71',b'83',b'23',b'60',b'.383',b'9',b'32',b'.281',b'16',b'22',b'.727',b'12',b'32',b'20',b'5',b'3',b'13',b'26',b'24',b'47',b'.511',b'9',b'17',b'.529',b'26',b'36',b'.722',b'9',b'34',b'15',b'8',b'5',b'15',b'18',False
42,b'2017-11-26',air-force,b'@',b'Colorado',1,b'L',b'69',b'81',b'25',b'58',b'.431',b'11',b'26',b'.423',b'8',b'9',b'.889',b'4',b'21',b'16',b'7',b'1',b'10',b'20',b'26',b'54',b'.481',b'10',b'26',b'.385',b'19',b'20',b'.950',b'10',b'40',b'17',b'1',b'3',b'15',b'16',False
43,b'2017-11-29',air-force,b'@',b'Indiana State',1,b'L',b'64',b'74',b'23',b'51',b'.451',b'6',b'17',b'.353',b'12',b'18',b'.667',b'9',b'28',b'10',b'7',b'1',b'20',b'17',b'25',b'54',b'.463',b'11',b'31',b'.355',b'13',b'18',b'.722',b'8',b'29',b'12',b'12',b'2',b'17',b'17',False
44,b'2017-12-02',air-force,b'@',b'Denver',1,b'W',b'61',b'59',b'21',b'55',b'.382',b'7',b'28',b'.250',b'12',b'17',b'.706',b'7',b'29',b'11',b'4',b'0',b'14',b'20',b'19',b'44',b'.432',b'11',b'26',b'.423',b'10',b'15',b'.667',b'6',b'35',b'15',b'4',b'2',b'22',b'20',False
45,b'2017-12-04',air-force,b'',b'Western State',0,b'W',b'79',b'67',b'30',b'54',b'.556',b'9',b'20',b'.450',b'10',b'18',b'.556',b'4',b'24',b'16',b'5',b'1',b'13',b'17',b'25',b'49',b'.510',b'9',b'24',b'.375',b'8',b'11',b'.727',b'4',b'27',b'13',b'6',b'1',b'19',b'22',False
46,b'2017-12-06',air-force,b'',b'Abilene Christian',1,b'L',b'58',b'62',b'25',b'51',b'.490',b'3',b'18',b'.167',b'5',b'8',b'.625',b'5',b'33',b'15',b'5',b'2',b'20',b'14',b'23',b'54',b'.426',b'9',b'25',b'.360',b'7',b'15',b'.467',b'7',b'24',b'11',b'8',b'4',b'12',b'16',False
47,b'2017-12-08',air-force,b'@',b'UC-Riverside',1,b'L',b'48',b'67',b'17',b'56',b'.304',b'5',b'27',b'.185',b'9',b'17',b'.529',b'8',b'24',b'10',b'6',b'2',b'8',b'16',b'25',b'47',b'.532',b'7',b'23',b'.304',b'10',b'15',b'.667',b'4',b'37',b'16',b'5',b'6',b'12',b'16',False
48,b'2017-12-17',air-force,b'N',b'Army',1,b'L',b'54',b'79',b'14',b'57',b'.246',b'9',b'30',b'.300',b'17',b'22',b'.773',b'17',b'43',b'9',b'5',b'3',b'21',b'18',b'26',b'61',b'.426',b'16',b'31',b'.516',b'11',b'14',b'.786',b'9',b'33',b'18',b'10',b'1',b'13',b'22',False
49,b'2017-12-22',air-force,b'',b'Johnson & Wales',0,b'W',b'111',b'68',b'43',b'70',b'.614',b'11',b'27',b'.407',b'14',b'18',b'.778',b'13',b'44',b'26',b'9',b'1',b'8',b'15',b'24',b'58',b'.414',b'10',b'25',b'.400',b'10',b'16',b'.625',b'4',b'20',b'11',b'6',b'1',b'12',b'17',False
50,b'2017-12-27',air-force,b'@',b'New Mexico',1,b'L',b'58',b'87',b'22',b'58',b'.379',b'3',b'16',b'.188',b'11',b'20',b'.550',b'13',b'36',b'7',b'4',b'2',b'16',b'15',b'31',b'62',b'.500',b'14',b'33',b'.424',b'11',b'14',b'.786',b'7',b'34',b'21',b'9',b'4',b'6',b'20',False
51,b'2017-12-30',air-force,b'@',b'Fresno State',1,b'L',b'59',b'71',b'17',b'45',b'.378',b'6',b'17',b'.353',b'19',b'22',b'.864',b'6',b'20',b'11',b'3',b'4',b'12',b'23',b'25',b'47',b'.532',b'7',b'17',b'.412',b'14',b'22',b'.636',b'8',b'33',b'16',b'3',b'3',b'14',b'24',False
52,b'2018-01-06',air-force,b'',b'Nevada',1,b'L',b'75',b'86',b'29',b'55',b'.527',b'8',b'21',b'.381',b'9',b'14',b'.643',b'8',b'23',b'14',b'6',b'3',b'9',b'17',b'29',b'55',b'.527',b'15',b'31',b'.484',b'13',b'15',b'.867',b'11',b'32',b'16',b'5',b'3',b'14',b'17',False
53,b'2018-01-10',air-force,b'',b'UNLV',1,b'L',b'76',b'81',b'25',b'61',b'.410',b'6',b'20',b'.300',b'20',b'24',b'.833',b'16',b'33',b'9',b'7',b'2',b'10',b'18',b'29',b'46',b'.630',b'9',b'18',b'.500',b'14',b'23',b'.609',b'4',b'28',b'18',b'7',b'3',b'16',b'21',False
54,b'2018-01-13',air-force,b'@',b'San Jose State',1,b'W',b'78',b'71',b'23',b'56',b'.411',b'13',b'33',b'.394',b'19',b'28',b'.679',b'12',b'34',b'16',b'4',b'3',b'8',b'19',b'24',b'51',b'.471',b'6',b'14',b'.429',b'17',b'27',b'.630',b'9',b'31',b'15',b'4',b'3',b'9',b'22',False
55,b'2018-01-17',air-force,b'@',b'Colorado State',1,b'W',b'76',b'71',b'25',b'63',b'.397',b'12',b'39',b'.308',b'14',b'17',b'.824',b'9',b'34',b'18',b'6',b'5',b'8',b'18',b'27',b'73',b'.370',b'5',b'17',b'.294',b'12',b'15',b'.800',b'17',b'45',b'16',b'6',b'4',b'9',b'15',False
56,b'2018-01-24',air-force,b'@',b'Utah State',1,b'L',b'49',b'71',b'18',b'55',b'.327',b'3',b'22',b'.136',b'10',b'15',b'.667',b'9',b'32',b'9',b'8',b'0',b'9',b'17',b'26',b'52',b'.500',b'9',b'28',b'.321',b'10',b'14',b'.714',b'6',b'36',b'14',b'3',b'4',b'10',b'15',False
57,b'2018-01-27',air-force,b'',b'Boise State',1,b'L',b'64',b'70',b'19',b'46',b'.413',b'6',b'16',b'.375',b'20',b'23',b'.870',b'5',b'21',b'9',b'10',b'3',b'10',b'13',b'23',b'50',b'.460',b'12',b'27',b'.444',b'12',b'12',b'1.000',b'7',b'25',b'14',b'3',b'2',b'13',b'18',False
58,,air-force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,air-force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,b'2018-02-03',air-force,b'@',b'San Diego State',1,b'L',b'50',b'81',b'20',b'61',b'.328',b'6',b'27',b'.222',b'4',b'9',b'.444',b'10',b'25',b'17',b'10',b'1',b'12',b'17',b'28',b'54',b'.519',b'11',b'26',b'.423',b'14',b'17',b'.824',b'12',b'39',b'15',b'5',b'10',b'14',b'14',False
61,b'2018-02-06',air-force,b'',b'Colorado State',1,b'W',b'78',b'73',b'26',b'57',b'.456',b'12',b'26',b'.462',b'14',b'20',b'.700',b'10',b'34',b'18',b'4',b'2',b'9',b'12',b'30',b'63',b'.476',b'6',b'21',b'.286',b'7',b'8',b'.875',b'7',b'31',b'11',b'5',b'4',b'8',b'17',False
62,b'2018-02-10',air-force,b'',b'New Mexico',1,b'W',b'100',b'92',b'36',b'61',b'.590',b'5',b'18',b'.278',b'23',b'26',b'.885',b'9',b'32',b'20',b'5',b'5',b'14',b'27',b'28',b'56',b'.500',b'14',b'27',b'.519',b'22',b'28',b'.786',b'5',b'23',b'15',b'6',b'1',b'17',b'26',False
63,b'2018-02-14',air-force,b'@',b'UNLV',1,b'L',b'73',b'81',b'26',b'64',b'.406',b'13',b'30',b'.433',b'8',b'12',b'.667',b'5',b'21',b'19',b'5',b'5',b'6',b'25',b'25',b'56',b'.446',b'9',b'17',b'.529',b'22',b'32',b'.688',b'15',b'45',b'16',b'2',b'9',b'18',b'17',False
64,b'2018-02-17',air-force,b'@',b'Boise State',1,b'L',b'52',b'76',b'20',b'52',b'.385',b'5',b'17',b'.294',b'7',b'8',b'.875',b'4',b'24',b'8',b'7',b'4',b'10',b'11',b'28',b'53',b'.528',b'14',b'28',b'.500',b'6',b'10',b'.600',b'4',b'31',b'19',b'3',b'2',b'13',b'14',False
65,b'2018-02-21',air-force,b'',b'San Diego State',1,b'L',b'56',b'67',b'21',b'53',b'.396',b'13',b'36',b'.361',b'1',b'2',b'.500',b'4',b'30',b'20',b'6',b'3',b'14',b'17',b'26',b'54',b'.481',b'6',b'20',b'.300',b'9',b'15',b'.600',b'3',b'29',b'13',b'7',b'2',b'10',b'12',False
66,b'2018-02-24',air-force,b'',b'Utah State',1,b'W',b'75',b'65',b'25',b'51',b'.490',b'8',b'19',b'.421',b'17',b'26',b'.654',b'6',b'29',b'12',b'12',b'4',b'12',b'19',b'22',b'57',b'.386',b'10',b'27',b'.370',b'11',b'19',b'.579',b'12',b'38',b'12',b'3',b'3',b'16',b'24',False
67,b'2018-02-26',air-force,b'',b'Fresno State',1,b'L',b'48',b'54',b'14',b'49',b'.286',b'4',b'22',b'.182',b'16',b'22',b'.727',b'7',b'38',b'9',b'9',b'3',b'18',b'18',b'19',b'56',b'.339',b'3',b'14',b'.214',b'13',b'17',b'.765',b'7',b'35',b'8',b'5',b'1',b'13',b'20',False
68,b'2018-02-28',air-force,b'@',b'Wyoming',1,b'L',b'54',b'66',b'23',b'59',b'.390',b'5',b'20',b'.250',b'3',b'5',b'.600',b'9',b'34',b'12',b'6',b'1',b'19',b'15',b'23',b'53',b'.434',b'10',b'25',b'.400',b'10',b'15',b'.667',b'4',b'30',b'15',b'12',b'5',b'15',b'14',False
69,b'2018-03-03',air-force,b'',b'San Jose State',1,b'W',b'83',b'61',b'28',b'64',b'.438',b'16',b'41',b'.390',b'11',b'17',b'.647',b'9',b'42',b'21',b'5',b'3',b'7',b'16',b'23',b'60',b'.383',b'8',b'24',b'.333',b'7',b'12',b'.583',b'5',b'35',b'13',b'4',b'3',b'11',b'21',False
70,b'2018-03-07',air-force,b'N',b'UNLV',1,b'L(1 OT)',b'90',b'97',b'32',b'69',b'.464',b'13',b'27',b'.481',b'13',b'20',b'.650',b'10',b'31',b'22',b'9',b'3',b'12',b'24',b'32',b'65',b'.492',b'7',b'17',b'.412',b'26',b'37',b'.703',b'13',b'41',b'23',b'5',b'5',b'13',b'20',False
71,,akron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,akron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,b'2017-11-11',akron,b'',b'Cleveland State',1,b'W',b'67',b'57',b'20',b'66',b'.303',b'8',b'34',b'.235',b'19',b'23',b'.826',b'7',b'44',b'8',b'5',b'5',b'16',b'26',b'22',b'55',b'.400',b'3',b'19',b'.158',b'10',b'26',b'.385',b'4',b'37',b'7',b'5',b'4',b'15',b'20',False
74,b'2017-11-18',akron,b'',b'UT-Martin',1,b'W',b'76',b'59',b'25',b'53',b'.472',b'15',b'31',b'.484',b'11',b'14',b'.786',b'10',b'30',b'18',b'2',b'2',b'14',b'10',b'25',b'59',b'.424',b'6',b'20',b'.300',b'3',b'5',b'.600',b'10',b'28',b'9',b'7',b'3',b'12',b'15',False
75,b'2017-11-25',akron,b'@',b'Dayton',1,b'L',b'60',b'73',b'22',b'50',b'.440',b'6',b'20',b'.300',b'10',b'18',b'.556',b'3',b'21',b'16',b'5',b'1',b'10',b'17',b'27',b'52',b'.519',b'9',b'21',b'.429',b'10',b'17',b'.588',b'10',b'36',b'21',b'5',b'2',b'14',b'17',False
76,b'2017-11-28',akron,b'',b'Chattanooga',1,b'W',b'75',b'70',b'28',b'53',b'.528',b'6',b'14',b'.429',b'13',b'17',b'.765',b'8',b'29',b'13',b'13',b'2',b'17',b'23',b'26',b'48',b'.542',b'5',b'11',b'.455',b'13',b'21',b'.619',b'5',b'23',b'13',b'7',b'1',b'16',b'15',False
77,b'2017-12-02',akron,b'@',b'Marshall',1,b'L',b'64',b'86',b'24',b'63',b'.381',b'6',b'24',b'.250',b'10',b'19',b'.526',b'10',b'30',b'9',b'11',b'2',b'22',b'19',b'30',b'64',b'.469',b'10',b'29',b'.345',b'16',b'20',b'.800',b'16',b'41',b'17',b'10',b'5',b'20',b'19',False
78,b'2017-12-06',akron,b'',b'Purdue-Fort Wayne',1,b'W',b'83',b'79',b'31',b'61',b'.508',b'10',b'24',b'.417',b'11',b'27',b'.407',b'12',b'36',b'16',b'9',b'5',b'18',b'16',b'28',b'58',b'.483',b'14',b'33',b'.424',b'9',b'11',b'.818',b'6',b'23',b'16',b'10',b'3',b'20',b'20',False
79,b'2017-12-09',akron,b'',b'Appalachian State',1,b'W',b'94',b'89',b'34',b'60',b'.567',b'14',b'24',b'.583',b'12',b'20',b'.600',b'6',b'31',b'26',b'4',b'2',b'13',b'17',b'32',b'64',b'.500',b'12',b'27',b'.444',b'13',b'18',b'.722',b'6',b'28',b'18',b'6',b'5',b'5',b'18',False
80,b'2017-12-16',akron,b'',b'Mississippi Valley State',1,b'W',b'81',b'63',b'28',b'59',b'.475',b'12',b'28',b'.429',b'13',b'21',b'.619',b'13',b'38',b'15',b'9',b'6',b'12',b'19',b'23',b'63',b'.365',b'1',b'12',b'.083',b'16',b'20',b'.800',b'13',b'30',b'8',b'6',b'2',b'10',b'19',False
81,b'2017-12-22',akron,b'N',b'USC',1,b'L',b'53',b'84',b'16',b'50',b'.320',b'7',b'28',b'.250',b'14',b'19',b'.737',b'4',b'22',b'12',b'3',b'1',b'16',b'22',b'27',b'55',b'.491',b'10',b'23',b'.435',b'20',b'27',b'.741',b'9',b'37',b'13',b'5',b'3',b'11',b'19',False
82,b'2017-12-23',akron,b'N',b'Princeton',1,b'L',b'62',b'64',b'20',b'57',b'.351',b'12',b'30',b'.400',b'10',b'14',b'.714',b'5',b'28',b'7',b'3',b'4',b'11',b'11',b'23',b'52',b'.442',b'7',b'24',b'.292',b'11',b'14',b'.786',b'5',b'34',b'9',b'3',b'6',b'13',b'15',False
