,Date,TEAM,homeStatus,Opponent,oppHasLink,winner,pointsFor,pointsAllowed,FG,FGA,FG_pc,3P,3PA,3P_pc,FT,FTA,FT_pc,ORB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG_pc_opp,3P_opp,3PA_opp,3P_pc_opp,FT_opp,FTA_opp,FT_pc_opp,ORB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp,tourneyGame
2225,b'2019-02-02',coppin-state,b'',b'Morgan State',1,b'W',b'73',b'71',b'26',b'65',b'.400',b'12',b'30',b'.400',b'9',b'17',b'.529',b'13',b'45',b'15',b'6',b'8',b'18',b'17',b'25',b'70',b'.357',b'7',b'14',b'.500',b'14',b'22',b'.636',b'14',b'41',b'10',b'11',b'1',b'13',b'18',False
2226,b'2019-02-09',coppin-state,b'@',b'Savannah State',1,b'L',b'62',b'71',b'17',b'47',b'.362',b'10',b'31',b'.323',b'18',b'22',b'.818',b'1',b'29',b'13',b'8',b'0',b'16',b'17',b'22',b'62',b'.355',b'16',b'48',b'.333',b'11',b'19',b'.579',b'11',b'41',b'17',b'8',b'0',b'14',b'19',False
2227,b'2019-02-11',coppin-state,b'@',b'South Carolina State',1,b'L',b'84',b'85',b'31',b'55',b'.564',b'9',b'22',b'.409',b'13',b'24',b'.542',b'8',b'28',b'14',b'6',b'1',b'15',b'20',b'28',b'54',b'.519',b'12',b'22',b'.545',b'17',b'21',b'.810',b'5',b'26',b'16',b'5',b'1',b'14',b'20',False
2228,b'2019-02-16',coppin-state,b'@',b'Maryland-Eastern Shore',1,b'W',b'58',b'55',b'18',b'44',b'.409',b'3',b'17',b'.176',b'19',b'27',b'.704',b'6',b'33',b'4',b'3',b'3',b'18',b'16',b'18',b'56',b'.321',b'10',b'34',b'.294',b'9',b'13',b'.692',b'8',b'32',b'16',b'4',b'2',b'12',b'20',False
2229,b'2019-02-23',coppin-state,b'',b'Howard',1,b'L',b'73',b'74',b'26',b'54',b'.481',b'9',b'28',b'.321',b'12',b'20',b'.600',b'8',b'34',b'10',b'10',b'4',b'19',b'17',b'29',b'64',b'.453',b'6',b'19',b'.316',b'10',b'17',b'.588',b'9',b'28',b'13',b'5',b'3',b'13',b'17',False
2230,b'2019-02-25',coppin-state,b'',b'Delaware State',1,b'L',b'60',b'70',b'15',b'51',b'.294',b'8',b'29',b'.276',b'22',b'30',b'.733',b'6',b'32',b'8',b'6',b'3',b'15',b'20',b'25',b'62',b'.403',b'6',b'22',b'.273',b'14',b'20',b'.700',b'10',b'43',b'10',b'8',b'2',b'16',b'23',False
2231,b'2019-03-02',coppin-state,b'@',b'Norfolk State',1,b'L',b'38',b'72',b'13',b'59',b'.220',b'6',b'38',b'.158',b'6',b'11',b'.545',b'11',b'37',b'4',b'5',b'2',b'17',b'16',b'26',b'62',b'.419',b'8',b'22',b'.364',b'12',b'16',b'.750',b'11',b'46',b'14',b'6',b'2',b'15',b'16',False
2232,b'2019-03-07',coppin-state,b'@',b'Morgan State',1,b'W',b'83',b'69',b'28',b'59',b'.475',b'12',b'26',b'.462',b'15',b'21',b'.714',b'13',b'44',b'14',b'3',b'6',b'18',b'21',b'22',b'64',b'.344',b'7',b'21',b'.333',b'18',b'26',b'.692',b'11',b'29',b'9',b'8',b'1',b'9',b'19',False
2233,b'2019-03-12',coppin-state,b'N',b'Morgan State',1,b'W',b'81',b'71',b'24',b'45',b'.533',b'9',b'21',b'.429',b'24',b'36',b'.667',b'5',b'43',b'16',b'1',b'7',b'21',b'19',b'25',b'74',b'.338',b'7',b'18',b'.389',b'14',b'20',b'.700',b'13',b'30',b'11',b'13',b'0',b'5',b'25',False
2234,b'2019-03-13',coppin-state,b'N',b'North Carolina A&T',1,b'L(1 OT)',b'79',b'82',b'22',b'55',b'.400',b'9',b'25',b'.360',b'26',b'34',b'.765',b'9',b'36',b'15',b'3',b'6',b'18',b'15',b'28',b'75',b'.373',b'12',b'25',b'.480',b'14',b'19',b'.737',b'16',b'37',b'18',b'7',b'4',b'12',b'24',False
2235,,cornell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2236,,cornell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2237,b'2018-11-06',cornell,b'@',b'Binghamton',1,b'W',b'86',b'75',b'27',b'58',b'.466',b'7',b'23',b'.304',b'25',b'34',b'.735',b'8',b'39',b'14',b'7',b'1',b'15',b'17',b'31',b'66',b'.470',b'7',b'24',b'.292',b'6',b'17',b'.353',b'4',b'29',b'11',b'5',b'4',b'13',b'24',False
2238,b'2018-11-08',cornell,b'',b'SUNY-Canton',0,b'W',b'86',b'44',b'31',b'73',b'.425',b'13',b'35',b'.371',b'11',b'12',b'.917',b'11',b'48',b'22',b'10',b'6',b'14',b'17',b'15',b'63',b'.238',b'2',b'19',b'.105',b'12',b'20',b'.600',b'11',b'37',b'5',b'6',b'3',b'20',b'14',False
2239,b'2018-11-11',cornell,b'',b'Colgate',1,b'L',b'57',b'73',b'23',b'59',b'.390',b'4',b'28',b'.143',b'7',b'17',b'.412',b'7',b'30',b'15',b'6',b'3',b'14',b'12',b'32',b'64',b'.500',b'2',b'13',b'.154',b'7',b'11',b'.636',b'6',b'37',b'16',b'5',b'2',b'10',b'14',False
2240,b'2018-11-15',cornell,b'',b'Delaware',1,b'L',b'56',b'73',b'22',b'57',b'.386',b'6',b'23',b'.261',b'6',b'8',b'.750',b'4',b'24',b'11',b'4',b'5',b'10',b'12',b'29',b'54',b'.537',b'6',b'15',b'.400',b'9',b'13',b'.692',b'5',b'35',b'10',b'4',b'3',b'10',b'10',False
2241,b'2018-11-17',cornell,b'@',b'NJIT',1,b'W',b'86',b'73',b'32',b'50',b'.640',b'9',b'20',b'.450',b'13',b'16',b'.813',b'7',b'31',b'20',b'3',b'5',b'14',b'16',b'26',b'58',b'.448',b'7',b'20',b'.350',b'14',b'19',b'.737',b'10',b'19',b'7',b'5',b'0',b'6',b'16',False
2242,b'2018-11-20',cornell,b'@',b'UConn',1,b'L',b'74',b'91',b'24',b'52',b'.462',b'7',b'20',b'.350',b'19',b'24',b'.792',b'5',b'25',b'17',b'3',b'3',b'18',b'19',b'33',b'65',b'.508',b'6',b'19',b'.316',b'19',b'23',b'.826',b'9',b'31',b'12',b'12',b'6',b'12',b'23',False
2243,b'2018-11-28',cornell,b'@',b'Lafayette',1,b'W(1 OT)',b'63',b'58',b'22',b'60',b'.367',b'7',b'24',b'.292',b'12',b'21',b'.571',b'1',b'30',b'9',b'3',b'3',b'6',b'16',b'24',b'67',b'.358',b'3',b'17',b'.176',b'7',b'11',b'.636',b'13',b'49',b'9',b'4',b'6',b'13',b'18',False
2244,b'2018-12-01',cornell,b'@',b'Syracuse',1,b'L',b'55',b'63',b'20',b'43',b'.465',b'9',b'24',b'.375',b'6',b'9',b'.667',b'3',b'20',b'17',b'4',b'2',b'9',b'17',b'21',b'42',b'.500',b'8',b'21',b'.381',b'13',b'21',b'.619',b'5',b'24',b'9',b'7',b'4',b'10',b'11',False
2245,b'2018-12-16',cornell,b'@',b'Niagara',1,b'L',b'74',b'77',b'24',b'55',b'.436',b'8',b'18',b'.444',b'18',b'21',b'.857',b'7',b'30',b'17',b'2',b'7',b'10',b'16',b'26',b'65',b'.400',b'10',b'24',b'.417',b'15',b'21',b'.714',b'10',b'34',b'13',b'3',b'1',b'4',b'17',False
2246,b'2018-12-17',cornell,b'',b'Longwood',1,b'W',b'70',b'64',b'22',b'56',b'.393',b'16',b'32',b'.500',b'10',b'15',b'.667',b'4',b'30',b'19',b'4',b'3',b'19',b'17',b'23',b'59',b'.390',b'7',b'25',b'.280',b'11',b'15',b'.733',b'10',b'39',b'8',b'11',b'6',b'21',b'22',False
2247,b'2018-12-19',cornell,b'@',b'Toledo',1,b'L',b'70',b'86',b'25',b'57',b'.439',b'8',b'25',b'.320',b'12',b'12',b'1.000',b'2',b'21',b'12',b'5',b'5',b'8',b'17',b'26',b'59',b'.441',b'10',b'25',b'.400',b'24',b'26',b'.923',b'13',b'36',b'13',b'5',b'7',b'8',b'11',False
2248,b'2018-12-22',cornell,b'@',b'SMU',1,b'L',b'53',b'81',b'18',b'48',b'.375',b'5',b'24',b'.208',b'12',b'20',b'.600',b'4',b'24',b'10',b'2',b'1',b'13',b'16',b'29',b'60',b'.483',b'7',b'16',b'.438',b'16',b'20',b'.800',b'9',b'36',b'12',b'8',b'1',b'6',b'18',False
2249,b'2018-12-30',cornell,b'',b'Navy',1,b'W',b'61',b'50',b'20',b'50',b'.400',b'3',b'18',b'.167',b'18',b'25',b'.720',b'8',b'43',b'13',b'3',b'5',b'13',b'8',b'20',b'69',b'.290',b'4',b'18',b'.222',b'6',b'9',b'.667',b'13',b'39',b'8',b'5',b'1',b'9',b'24',False
2250,b'2019-01-02',cornell,b'@',b'Wake Forest',1,b'L',b'61',b'83',b'21',b'56',b'.375',b'6',b'26',b'.231',b'13',b'21',b'.619',b'3',b'23',b'15',b'5',b'1',b'8',b'22',b'32',b'62',b'.516',b'3',b'14',b'.214',b'16',b'22',b'.727',b'14',b'50',b'12',b'3',b'4',b'10',b'17',False
2251,b'2019-01-04',cornell,b'',b'Johnson & Wales (RI)',0,b'W',b'76',b'61',b'30',b'63',b'.476',b'11',b'32',b'.344',b'5',b'7',b'.714',b'5',b'35',b'21',b'8',b'5',b'14',b'14',b'26',b'64',b'.406',b'3',b'13',b'.231',b'6',b'12',b'.500',b'7',b'32',b'5',b'6',b'4',b'13',b'13',False
2252,b'2019-01-09',cornell,b'@',b'Towson',1,b'W',b'86',b'74',b'31',b'59',b'.525',b'13',b'30',b'.433',b'11',b'19',b'.579',b'7',b'37',b'20',b'2',b'7',b'9',b'11',b'30',b'71',b'.423',b'9',b'27',b'.333',b'5',b'11',b'.455',b'6',b'31',b'14',b'6',b'1',b'5',b'15',False
2253,b'2019-01-19',cornell,b'',b'Columbia',1,b'W',b'60',b'59',b'21',b'46',b'.457',b'13',b'27',b'.481',b'5',b'12',b'.417',b'6',b'30',b'18',b'7',b'5',b'19',b'16',b'24',b'60',b'.400',b'5',b'17',b'.294',b'6',b'11',b'.545',b'10',b'30',b'11',b'8',b'2',b'14',b'16',False
2254,b'2019-01-26',cornell,b'@',b'Columbia',1,b'L',b'70',b'73',b'23',b'50',b'.460',b'5',b'17',b'.294',b'19',b'27',b'.704',b'4',b'23',b'11',b'5',b'3',b'12',b'14',b'30',b'57',b'.526',b'5',b'16',b'.313',b'8',b'11',b'.727',b'10',b'35',b'15',b'6',b'8',b'14',b'21',False
2255,b'2019-02-01',cornell,b'',b'Penn',1,b'W',b'80',b'71',b'25',b'54',b'.463',b'5',b'13',b'.385',b'25',b'36',b'.694',b'2',b'29',b'12',b'8',b'4',b'9',b'17',b'27',b'67',b'.403',b'12',b'34',b'.353',b'5',b'12',b'.417',b'12',b'39',b'14',b'4',b'3',b'19',b'28',False
2256,b'2019-02-02',cornell,b'',b'Princeton',1,b'L(1 OT)',b'61',b'70',b'24',b'65',b'.369',b'4',b'23',b'.174',b'9',b'15',b'.600',b'11',b'29',b'8',b'9',b'4',b'11',b'22',b'24',b'47',b'.511',b'2',b'10',b'.200',b'20',b'26',b'.769',b'3',b'34',b'6',b'5',b'3',b'16',b'15',False
2257,,cornell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2258,,cornell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2259,b'2019-02-08',cornell,b'@',b'Dartmouth',1,b'W',b'83',b'80',b'29',b'54',b'.537',b'10',b'16',b'.625',b'15',b'16',b'.938',b'6',b'25',b'14',b'9',b'1',b'14',b'13',b'32',b'59',b'.542',b'6',b'17',b'.353',b'10',b'13',b'.769',b'5',b'22',b'16',b'7',b'6',b'11',b'14',False
2260,b'2019-02-09',cornell,b'@',b'Harvard',1,b'W',b'67',b'61',b'19',b'47',b'.404',b'10',b'27',b'.370',b'19',b'25',b'.760',b'4',b'21',b'15',b'8',b'0',b'17',b'16',b'22',b'43',b'.512',b'6',b'16',b'.375',b'11',b'13',b'.846',b'4',b'29',b'7',b'8',b'2',b'22',b'23',False
2261,b'2019-02-15',cornell,b'',b'Brown',1,b'W(1 OT)',b'70',b'66',b'26',b'56',b'.464',b'5',b'22',b'.227',b'13',b'24',b'.542',b'5',b'31',b'16',b'10',b'4',b'16',b'20',b'23',b'54',b'.426',b'5',b'21',b'.238',b'15',b'18',b'.833',b'5',b'34',b'8',b'6',b'2',b'18',b'24',False
2262,b'2019-02-16',cornell,b'',b'Yale',1,b'L',b'92',b'98',b'30',b'57',b'.526',b'10',b'22',b'.455',b'22',b'25',b'.880',b'4',b'24',b'14',b'9',b'6',b'9',b'18',b'36',b'68',b'.529',b'9',b'20',b'.450',b'17',b'22',b'.773',b'14',b'36',b'20',b'5',b'6',b'9',b'18',False
2263,b'2019-02-22',cornell,b'@',b'Princeton',1,b'L',b'59',b'68',b'22',b'57',b'.386',b'6',b'25',b'.240',b'9',b'11',b'.818',b'5',b'28',b'11',b'7',b'2',b'11',b'15',b'25',b'58',b'.431',b'8',b'23',b'.348',b'10',b'14',b'.714',b'11',b'40',b'11',b'7',b'3',b'11',b'17',False
2264,b'2019-02-23',cornell,b'@',b'Penn',1,b'L',b'50',b'68',b'18',b'50',b'.360',b'8',b'22',b'.364',b'6',b'9',b'.667',b'3',b'31',b'6',b'8',b'3',b'12',b'14',b'24',b'56',b'.429',b'11',b'29',b'.379',b'9',b'12',b'.750',b'5',b'33',b'16',b'6',b'4',b'8',b'13',False
2265,b'2019-03-01',cornell,b'@',b'Yale',1,b'L',b'65',b'88',b'25',b'63',b'.397',b'8',b'25',b'.320',b'7',b'8',b'.875',b'5',b'34',b'16',b'5',b'1',b'13',b'15',b'33',b'64',b'.516',b'12',b'22',b'.545',b'10',b'13',b'.769',b'5',b'37',b'25',b'7',b'8',b'9',b'13',False
2266,b'2019-03-02',cornell,b'@',b'Brown',1,b'L',b'51',b'75',b'15',b'49',b'.306',b'5',b'26',b'.192',b'16',b'18',b'.889',b'3',b'28',b'6',b'6',b'0',b'17',b'19',b'26',b'59',b'.441',b'8',b'20',b'.400',b'15',b'17',b'.882',b'6',b'36',b'11',b'7',b'2',b'9',b'19',False
2267,b'2019-03-08',cornell,b'',b'Harvard',1,b'W',b'72',b'59',b'23',b'55',b'.418',b'8',b'24',b'.333',b'18',b'25',b'.720',b'7',b'35',b'17',b'8',b'4',b'12',b'13',b'20',b'68',b'.294',b'9',b'31',b'.290',b'10',b'15',b'.667',b'16',b'41',b'10',b'6',b'5',b'15',b'22',False
2268,b'2019-03-09',cornell,b'',b'Dartmouth',1,b'W',b'66',b'51',b'27',b'49',b'.551',b'4',b'16',b'.250',b'8',b'9',b'.889',b'2',b'28',b'15',b'7',b'4',b'14',b'15',b'21',b'54',b'.389',b'1',b'18',b'.056',b'8',b'15',b'.533',b'7',b'27',b'7',b'6',b'0',b'14',b'12',False
2269,,creighton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2270,,creighton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2271,b'2018-11-06',creighton,b'',b'Western Illinois',1,b'W',b'78',b'67',b'29',b'63',b'.460',b'11',b'23',b'.478',b'9',b'20',b'.450',b'9',b'43',b'14',b'8',b'2',b'12',b'12',b'25',b'69',b'.362',b'9',b'29',b'.310',b'8',b'9',b'.889',b'10',b'39',b'10',b'7',b'8',b'11',b'18',False
2272,b'2018-11-11',creighton,b'',b'ETSU',1,b'W',b'75',b'69',b'26',b'48',b'.542',b'9',b'15',b'.600',b'14',b'16',b'.875',b'2',b'19',b'12',b'6',b'3',b'16',b'11',b'29',b'67',b'.433',b'8',b'26',b'.308',b'3',b'3',b'1.000',b'14',b'33',b'13',b'9',b'2',b'19',b'23',False
2273,b'2018-11-15',creighton,b'',b'Ohio State',1,b'L',b'60',b'69',b'23',b'52',b'.442',b'9',b'25',b'.360',b'5',b'9',b'.556',b'9',b'27',b'10',b'4',b'4',b'13',b'19',b'26',b'55',b'.473',b'10',b'21',b'.476',b'7',b'12',b'.583',b'11',b'31',b'15',b'4',b'2',b'13',b'18',False
2274,b'2018-11-19',creighton,b'N',b'Boise State',1,b'W',b'94',b'82',b'33',b'57',b'.579',b'12',b'22',b'.545',b'16',b'22',b'.727',b'6',b'32',b'23',b'4',b'1',b'12',b'18',b'32',b'62',b'.516',b'4',b'15',b'.267',b'14',b'22',b'.636',b'9',b'28',b'8',b'6',b'3',b'11',b'20',False
2275,b'2018-11-20',creighton,b'N',b'Georgia State',1,b'W',b'93',b'68',b'36',b'66',b'.545',b'14',b'32',b'.438',b'7',b'13',b'.538',b'9',b'35',b'22',b'6',b'6',b'14',b'21',b'24',b'61',b'.393',b'4',b'19',b'.211',b'16',b'27',b'.593',b'11',b'34',b'8',b'6',b'3',b'17',b'16',False
2276,b'2018-11-21',creighton,b'N',b'Clemson',1,b'W',b'87',b'82',b'29',b'52',b'.558',b'10',b'26',b'.385',b'19',b'25',b'.760',b'3',b'26',b'13',b'7',b'2',b'16',b'19',b'31',b'58',b'.534',b'5',b'19',b'.263',b'15',b'22',b'.682',b'7',b'30',b'11',b'2',b'2',b'19',b'22',False
2277,b'2018-11-28',creighton,b'',b'Montana',1,b'W',b'98',b'72',b'32',b'53',b'.604',b'13',b'24',b'.542',b'21',b'30',b'.700',b'9',b'31',b'17',b'6',b'1',b'12',b'19',b'26',b'47',b'.553',b'8',b'17',b'.471',b'12',b'22',b'.545',b'4',b'18',b'13',b'8',b'3',b'14',b'24',False
2278,b'2018-12-01',creighton,b'',b'Gonzaga',1,b'L',b'92',b'103',b'36',b'74',b'.486',b'14',b'34',b'.412',b'6',b'10',b'.600',b'11',b'31',b'15',b'2',b'2',b'8',b'20',b'35',b'67',b'.522',b'11',b'29',b'.379',b'22',b'27',b'.815',b'11',b'39',b'18',b'7',b'3',b'8',b'13',False
2279,b'2018-12-08',creighton,b'@',b'Nebraska',1,b'L',b'75',b'94',b'26',b'60',b'.433',b'11',b'27',b'.407',b'12',b'21',b'.571',b'12',b'29',b'10',b'7',b'1',b'12',b'15',b'32',b'60',b'.533',b'14',b'27',b'.519',b'16',b'20',b'.800',b'11',b'35',b'15',b'9',b'5',b'9',b'15',False
2280,b'2018-12-14',creighton,b'',b'Green Bay',1,b'W',b'86',b'65',b'31',b'65',b'.477',b'14',b'33',b'.424',b'10',b'22',b'.455',b'6',b'40',b'21',b'10',b'2',b'14',b'19',b'21',b'60',b'.350',b'5',b'22',b'.227',b'18',b'26',b'.692',b'8',b'38',b'11',b'8',b'2',b'18',b'20',False
2281,b'2018-12-18',creighton,b'@',b'Oklahoma',1,b'L',b'70',b'83',b'29',b'63',b'.460',b'7',b'30',b'.233',b'5',b'14',b'.357',b'5',b'31',b'10',b'4',b'1',b'17',b'21',b'30',b'58',b'.517',b'5',b'17',b'.294',b'18',b'28',b'.643',b'8',b'37',b'13',b'2',b'5',b'14',b'19',False
2282,b'2018-12-20',creighton,b'',b'Coe',0,b'W',b'110',b'60',b'42',b'65',b'.646',b'22',b'37',b'.595',b'4',b'8',b'.500',b'11',b'45',b'29',b'8',b'3',b'15',b'6',b'21',b'55',b'.382',b'16',b'36',b'.444',b'2',b'3',b'.667',b'0',b'14',b'18',b'6',b'3',b'16',b'8',False
2283,b'2018-12-27',creighton,b'',b'UMKC',1,b'W',b'89',b'53',b'34',b'55',b'.618',b'10',b'20',b'.500',b'11',b'14',b'.786',b'8',b'35',b'21',b'8',b'4',b'18',b'12',b'22',b'53',b'.415',b'4',b'19',b'.211',b'5',b'10',b'.500',b'3',b'15',b'9',b'8',b'1',b'14',b'15',False
2284,b'2018-12-31',creighton,b'@',b'Providence',1,b'W',b'79',b'68',b'25',b'56',b'.446',b'13',b'29',b'.448',b'16',b'19',b'.842',b'7',b'35',b'14',b'4',b'3',b'11',b'18',b'24',b'59',b'.407',b'7',b'21',b'.333',b'13',b'20',b'.650',b'10',b'33',b'12',b'4',b'6',b'10',b'17',False
2285,b'2019-01-05',creighton,b'@',b'Butler',1,b'L',b'69',b'84',b'23',b'51',b'.451',b'7',b'27',b'.259',b'16',b'24',b'.667',b'8',b'33',b'12',b'5',b'2',b'14',b'19',b'31',b'61',b'.508',b'11',b'30',b'.367',b'11',b'17',b'.647',b'7',b'30',b'14',b'12',b'3',b'9',b'23',False
2286,b'2019-01-09',creighton,b'',b'Marquette',1,b'L(1 OT)',b'104',b'106',b'33',b'65',b'.508',b'17',b'33',b'.515',b'21',b'26',b'.808',b'4',b'23',b'15',b'5',b'1',b'9',b'24',b'33',b'59',b'.559',b'16',b'28',b'.571',b'24',b'30',b'.800',b'8',b'37',b'12',b'2',b'6',b'14',b'18',False
2287,b'2019-01-13',creighton,b'',b'Villanova',1,b'L',b'78',b'90',b'28',b'62',b'.452',b'14',b'35',b'.400',b'8',b'9',b'.889',b'6',b'27',b'23',b'7',b'2',b'12',b'20',b'31',b'58',b'.534',b'12',b'27',b'.444',b'16',b'19',b'.842',b'5',b'31',b'20',b'8',b'2',b'9',b'13',False
2288,b'2019-01-16',creighton,b'@',"b""St. John's (NY)""",1,b'L',b'66',b'81',b'26',b'60',b'.433',b'11',b'35',b'.314',b'3',b'4',b'.750',b'7',b'29',b'19',b'5',b'4',b'13',b'21',b'31',b'65',b'.477',b'7',b'16',b'.438',b'12',b'18',b'.667',b'10',b'37',b'13',b'6',b'1',b'9',b'13',False
2289,b'2019-01-21',creighton,b'@',b'Georgetown',1,b'W',b'91',b'87',b'30',b'63',b'.476',b'13',b'29',b'.448',b'18',b'24',b'.750',b'5',b'33',b'17',b'7',b'3',b'7',b'17',b'32',b'65',b'.492',b'12',b'27',b'.444',b'11',b'16',b'.688',b'6',b'33',b'23',b'4',b'3',b'8',b'16',False
2290,b'2019-01-25',creighton,b'',b'Butler',1,b'W',b'75',b'61',b'27',b'54',b'.500',b'7',b'23',b'.304',b'14',b'18',b'.778',b'5',b'38',b'18',b'6',b'2',b'18',b'17',b'23',b'58',b'.397',b'5',b'22',b'.227',b'10',b'15',b'.667',b'4',b'28',b'12',b'8',b'2',b'12',b'20',False
2291,,creighton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2292,,creighton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2293,b'2019-01-30',creighton,b'',"b""St. John's (NY)""",1,b'L',b'67',b'83',b'25',b'60',b'.417',b'9',b'34',b'.265',b'8',b'15',b'.533',b'7',b'26',b'20',b'7',b'0',b'13',b'8',b'33',b'57',b'.579',b'13',b'31',b'.419',b'4',b'4',b'1.000',b'3',b'35',b'18',b'11',b'1',b'17',b'21',False
2294,b'2019-02-03',creighton,b'',b'Xavier',1,b'W',b'76',b'54',b'28',b'48',b'.583',b'7',b'15',b'.467',b'13',b'13',b'1.000',b'4',b'20',b'14',b'7',b'4',b'12',b'15',b'21',b'49',b'.429',b'7',b'24',b'.292',b'5',b'7',b'.714',b'7',b'21',b'19',b'5',b'3',b'18',b'15',False
2295,b'2019-02-06',creighton,b'@',b'Villanova',1,b'L(1 OT)',b'59',b'66',b'24',b'53',b'.453',b'5',b'17',b'.294',b'6',b'9',b'.667',b'6',b'29',b'8',b'2',b'2',b'11',b'21',b'21',b'56',b'.375',b'10',b'34',b'.294',b'14',b'22',b'.636',b'11',b'31',b'14',b'5',b'4',b'6',b'12',False
2296,b'2019-02-09',creighton,b'@',b'Seton Hall',1,b'L',b'58',b'63',b'20',b'66',b'.303',b'8',b'28',b'.286',b'10',b'13',b'.769',b'12',b'41',b'14',b'8',b'2',b'13',b'17',b'20',b'60',b'.333',b'7',b'25',b'.280',b'16',b'20',b'.800',b'11',b'40',b'11',b'7',b'4',b'12',b'17',False
2297,b'2019-02-13',creighton,b'@',b'Xavier',1,b'L(1 OT)',b'61',b'64',b'23',b'64',b'.359',b'9',b'29',b'.310',b'6',b'10',b'.600',b'11',b'41',b'15',b'12',b'7',b'12',b'13',b'26',b'64',b'.406',b'8',b'26',b'.308',b'4',b'8',b'.500',b'10',b'41',b'18',b'7',b'9',b'15',b'16',False
2298,b'2019-02-17',creighton,b'',b'Seton Hall',1,b'L',b'75',b'81',b'25',b'59',b'.424',b'10',b'28',b'.357',b'15',b'20',b'.750',b'8',b'30',b'12',b'7',b'6',b'12',b'14',b'30',b'61',b'.492',b'12',b'27',b'.444',b'9',b'14',b'.643',b'8',b'33',b'15',b'10',b'3',b'12',b'17',False
2299,b'2019-02-20',creighton,b'@',b'DePaul',1,b'W',b'79',b'67',b'28',b'53',b'.528',b'9',b'26',b'.346',b'14',b'16',b'.875',b'3',b'29',b'12',b'6',b'0',b'13',b'19',b'25',b'58',b'.431',b'12',b'26',b'.462',b'5',b'13',b'.385',b'8',b'30',b'12',b'2',b'2',b'14',b'19',False
2300,b'2019-02-23',creighton,b'',b'Georgetown',1,b'W',b'82',b'69',b'29',b'56',b'.518',b'14',b'34',b'.412',b'10',b'14',b'.714',b'5',b'32',b'20',b'5',b'2',b'13',b'11',b'26',b'60',b'.433',b'9',b'28',b'.321',b'8',b'11',b'.727',b'6',b'28',b'19',b'6',b'2',b'14',b'18',False
2301,b'2019-03-03',creighton,b'@',b'Marquette',1,b'W',b'66',b'60',b'21',b'53',b'.396',b'6',b'20',b'.300',b'18',b'26',b'.692',b'8',b'27',b'13',b'15',b'2',b'11',b'16',b'21',b'46',b'.457',b'8',b'23',b'.348',b'10',b'12',b'.833',b'3',b'29',b'9',b'4',b'5',b'21',b'22',False
2302,b'2019-03-06',creighton,b'',b'Providence',1,b'W(1 OT)',b'76',b'70',b'27',b'64',b'.422',b'9',b'38',b'.237',b'13',b'20',b'.650',b'9',b'37',b'13',b'13',b'2',b'13',b'23',b'28',b'62',b'.452',b'4',b'20',b'.200',b'10',b'21',b'.476',b'14',b'41',b'12',b'6',b'1',b'18',b'21',False
2303,b'2019-03-09',creighton,b'',b'DePaul',1,b'W',b'91',b'78',b'29',b'50',b'.580',b'14',b'25',b'.560',b'19',b'28',b'.679',b'3',b'25',b'23',b'9',b'2',b'12',b'17',b'28',b'61',b'.459',b'8',b'22',b'.364',b'14',b'19',b'.737',b'11',b'32',b'13',b'7',b'2',b'15',b'22',False
2304,b'2019-03-14',creighton,b'N',b'Xavier',1,b'L',b'61',b'63',b'24',b'60',b'.400',b'10',b'30',b'.333',b'3',b'8',b'.375',b'5',b'29',b'12',b'6',b'1',b'7',b'14',b'26',b'60',b'.433',b'4',b'18',b'.222',b'7',b'12',b'.583',b'8',b'35',b'13',b'4',b'4',b'9',b'13',False
2305,,dartmouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2306,,dartmouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2307,b'2018-11-06',dartmouth,b'',b'Newbury',0,b'W',b'114',b'39',b'42',b'83',b'.506',b'22',b'46',b'.478',b'8',b'10',b'.800',b'21',b'63',b'30',b'8',b'7',b'12',b'5',b'16',b'70',b'.229',b'6',b'22',b'.273',b'1',b'2',b'.500',b'8',b'28',b'5',b'6',b'2',b'17',b'10',False
2308,b'2018-11-09',dartmouth,b'@',b'Davidson',1,b'L',b'76',b'79',b'26',b'56',b'.464',b'15',b'33',b'.455',b'9',b'10',b'.900',b'2',b'26',b'18',b'2',b'3',b'9',b'18',b'31',b'65',b'.477',b'4',b'18',b'.222',b'13',b'17',b'.765',b'8',b'32',b'13',b'2',b'4',b'7',b'13',False
